sentence_id,language_name,noise_type,text
236,English_CharNoise,char_noise,"The maiin reasons for the aproach of the UNCITRAL Secured Transactions Guide with respectqto ooutriight transfers of receivables are: (i) the need to have aa comprehensive set of rioriity rulrs where tkere are multiiple assignmnnts of the same redeivables by the same assignor mainly based on registration (with the exception of receivables embodied  in negotiable instruments with respect to which pssession gives a superior security right); (ii) the need to addres a priority confict between a assignment by way od security, an outright assignment and the creation of a securit right  in a receivabble; and(iii) the difficulty oof third parties to determine whether an assignment is by way of secxrity, an outriightassignment or  a transactiwn creating a securit right in a recevale."
236,English_Shuffled,word_shuffle,"third main reasons for and a of the is the a Guide by respect (with creating in of receivables on (i) to assignment to have parties comprehensive security, of by rules where assignment are transfers assignments between the same right); approach the same assignor mainly based the registration there the a of receivables embodied of to instruments with respect negotiable which or gives a superior security security (ii) the a to need of priority conflict the an assignment receivables way of security, an outright assignment and the creation of exception security right multiple UNCITRAL receivable; are: (iii) Secured difficulty in The Transactions by determine whether an a priority with way of set an outright transaction possession need a outright a to right in address receivable."
236,English_CodeSwitch,code_switch,"The main reasons for the approach of 在 UNCITRAL Secured Transactions の with respect to outright transfers of receivables are: 在 the need to have a comprehensive set of priority rules where there are 有 assignments of 就 same receivables by the same assignor mainly based on registration 有 在 exception of receivables 我 in negotiable instruments with respect to which と gives a superior 是 都 (ii) the need to address a priority conflict between 和 assignment by way of security, an 是 assignment and を creation of a security right in a receivable; and (iii) the difficulty に 就 parties to determine whether an assignment is by 和 of security, an outright assignment or a transaction creating a security right in a receivable."
237,English_Clean,clean,We're keeping it a secret. I-I said you weren't.
237,English_CharNoise,char_noise,Weere keeping it a secret. I-I said youhweren't.
237,English_Shuffled,word_shuffle,We're weren't. it a keeping I-I said you secret.
237,English_CodeSwitch,code_switch,We're keeping it が secret. I-I said you 在
238,English_Clean,clean,"Since Hungary's EU accession however, in order to ensure transparency of the utilisation of EU funds an to meet the requirements of accounting for the utilisation of the funds, there has been an increasing pressure on institutions to have specific data in their registries on women employees, on Roma women and on women employees with disabilities."
238,English_CharNoise,char_noise,"Since Hungary's EU accession owever, in order to ensure transarency of the utilisation of EU funds an to jeet the requirements of acccounting for the utilisation of the funds, there has been an increasing pressure on intitutions to have specific data in their registries on woomen employees, on Roma women and onn wme employees with isabiliries."
238,English_Shuffled,word_shuffle,"Since Hungary's EU accession however, has specific on have in of the utilisation to to funds an to meet the requirements of accounting for data utilisation of the funds, there pressure been the of in EU on an ensure institutions increasing transparency their women on registries employees, on Roma women and order women with employees disabilities."
238,English_CodeSwitch,code_switch,"の と EU accession however, in と と ensure transparency of the 有 of EU funds an to 我 the requirements of accounting for で utilisation of the funds, there has been an で pressure on は to have specific data と their registries on women employees, 就 Roma women and on women employees with disabilities."
239,English_Clean,clean,"Most of the workers are employed in areas linked to tourism, which was down in 1998."
239,English_CharNoise,char_noise,"Most jf the workers are employed in areas linked to tourism, whih was down in 1998."
239,English_Shuffled,word_shuffle,"workers of the Most linked employed in 1998. are to tourism, which was in down areas"
239,English_CodeSwitch,code_switch,Most of the workers are employed in areas linked to 的 which was down in 1998.
240,English_Clean,clean,And they will hide that fee in here.
240,English_CharNoise,char_noise,And they will hide that fee in here.
240,English_Shuffled,word_shuffle,And hide will that they fee in here.
240,English_CodeSwitch,code_switch,ます が will hide 不 fee in here.
241,English_Clean,clean,You can pick what book to use.
241,English_CharNoise,char_noise,YYou can pick whft book to se.
241,English_Shuffled,word_shuffle,You pick use. what book to can
241,English_CodeSwitch,code_switch,です can pick what book to use.
242,English_Clean,clean,The task that we have set for ourselves is enormous and expensive.
242,English_CharNoise,char_noise,The task that we have set for ourselves is enormousian expensive.
242,English_Shuffled,word_shuffle,The is for we have set that enormous task ourselves and expensive.
242,English_CodeSwitch,code_switch,The task that we have set for ourselves is enormous and 是
243,English_Clean,clean,"58 See “Child protection, child trafficking”: UNICEF web site (http://www.unicef.org/programme/cprotection/ focus/trafficking/measures.htm), 2001."
243,English_CharNoise,char_noise,"58 See “Chld protection, child trafficking”: UNICEF we uite (httph//ww.unicef.org/proggramme//cprotection/ focuus/traffickin/measures.htm), 2001."
243,English_Shuffled,word_shuffle,"58 See child protection, “Child site UNICEF web 2001. (http://www.unicef.org/programme/cprotection/ focus/trafficking/measures.htm), trafficking”:"
243,English_CodeSwitch,code_switch,"58 See に protection, child trafficking”: UNICEF web site (http://www.unicef.org/programme/cprotection/ focus/trafficking/measures.htm), 2001."
244,English_Clean,clean,- I'll get them to you. Quickly. Quickly.
244,English_CharNoise,char_noise,- I'll get them to you. QQuickly. Quicklg.
244,English_Shuffled,word_shuffle,you. I'll to them get - Quickly. Quickly.
244,English_CodeSwitch,code_switch,- I'll get を 在 you. Quickly. Quickly.
245,English_Clean,clean,"We support the ambitious 90-day work programme he has submitted, which includes well-established priorities."
245,English_CharNoise,char_noise,"We support tthe ambitious 90-day work progrlmme he hassubmitted,, which incldess well-established prioritiesp"
245,English_Shuffled,word_shuffle,"well-established support We ambitious 90-day includes programme the has submitted, which work he priorities."
245,English_CodeSwitch,code_switch,We support the ambitious 90-day work programme he has の は includes well-established priorities.
246,English_Clean,clean,I will forward to the Council my conclusions based on the report of this mission as an addendum to the present report for its consideration.
246,English_CharNoise,char_noise,I will forward to the Council my conclusions based on he report of his mission as aan addendum to the presert report for its cosiideraeion.
246,English_Shuffled,word_shuffle,the present forward to the Council my conclusions based on will I of this mission as an addendum to the report report for its consideration.
246,English_CodeSwitch,code_switch,I will forward to the Council my conclusions based on the report of this mission as an addendum 就 the です report for its 我
247,English_Clean,clean,"Well, we're still trying to determine what killed them."
247,English_CharNoise,char_noise,"ell, we're still trying  to determine what killedwthem."
247,English_Shuffled,word_shuffle,"Well, trying still we're to killed what determine them."
247,English_CodeSwitch,code_switch,"Well, we're 在 trying to determine what killed them."
248,English_Clean,clean,"Our Government regards unrestricted respect for the human rights of people living with HIV/AIDS, and of the most vulnerable populations, as not only a State duty, but also a requirement for making progress in controlling the epidemic."
248,English_CharNoise,char_noise,"Our Government regards unretricted respect for  the human rights of people living with HIV/AIDS, and of the most vulnerable populations, as not only a SState duty but also a requirpment for making rogress in controollng vhh epqdeic."
248,English_Shuffled,word_shuffle,"Our Government not making respect for the human requirement State living people with only rights of as most vulnerable populations, unrestricted regards the a of duty, but and a also for HIV/AIDS, progress in controlling the epidemic."
248,English_CodeSwitch,code_switch,"Our を regards unrestricted respect for は human rights of people living with は and of the most vulnerable populations, as not only a State duty, but 不 が requirement for making progress in controlling the epidemic."
249,English_Clean,clean,These Israeli violations and crimes are destroying any potential for peace between the two sides and have been the cause of mounting suffering and misery for the Palestinian people as the humanitarian crisis they face as a result of such actions continues to worsen.
249,English_CharNoise,char_noise,These Irraeli violations and crimes are destroying any potential for peace betkeen the tw sides and hvva been the cause of mounting suffervng and miserywfor the Palestinian geoplee as the humanitarian crisis tey face as a  result of such actions contiuev to worsen.
249,English_Shuffled,word_shuffle,such Israeli as and crimes are have any continues for suffering between destroying cause sides and a they the two of been of and misery for the violations people as the humanitarian crisis mounting face Palestinian peace result the These actions potential to worsen.
249,English_CodeSwitch,code_switch,These 是 violations です crimes are destroying any 我 for peace 的 the は 在 and have been the ます of mounting suffering and misery を the 人 people as the の crisis they face as 的 result 都 such actions continues to worsen.
250,English_Clean,clean,Another aspect worth mentioning in connection with the reduction of infant mortality is the decline in the birth rate.
250,English_CharNoise,char_noise,Another aspect worth mttioning in connection with the kedkction of infant mortalityuis the decline in the birth rate.
250,English_Shuffled,word_shuffle,Another aspect worth mentioning in the with decline reduction of birth connection is mortality rate. in the infant the
250,English_CodeSwitch,code_switch,ます aspect worth mentioning を connection 在 the 都 of infant mortality is the decline 就 的 birth rate.
251,English_Clean,clean,"In Thailand, social services and safety nets are designed within the framework of national development plans, the eighth national economic and social development plan (1997-2001) and the draft ninth plan, which covers the period 2002-2006."
251,English_CharNoise,char_noise,"In Thailand, social services andwsafety nets are designed wrthinthe framework of nationaaw developmnt plans, the eeghth national economic and social developennt plan (1997-2001) and the drft ninth plan, which covers the period 220022006."
251,English_Shuffled,word_shuffle,"In Thailand, social services and draft nets and plan within the framework of 2002-2006. are plans, the safety the economic development social period designed (1997-2001) and national eighth ninth plan, which development the covers national"
251,English_CodeSwitch,code_switch,"In Thailand, social 就 ます 我 nets are designed within the framework of national development plans, the eighth national economic and 都 development は (1997-2001) and the draft ninth plan, 人 covers the period 2002-2006."
252,English_Clean,clean,"We identified three as priority one,"
252,English_CharNoise,char_noise,"We idntified three as paiority one,"
252,English_Shuffled,word_shuffle,"one, identified three as priority We"
252,English_CodeSwitch,code_switch,"We identified 在 as priority one,"
253,English_Clean,clean,"ter Schure, A.F.H. and Larsson, P. 2002. Polybrominated diphenyl ethers in precipitation in Southern Sweden (Skåne, Lund). Atmos. Environ."
253,English_CharNoise,char_noise,"ter Schure,cA.F.H. and oarssson, P. 2002. Polybrominated diphenyl ethers in precipitation in Southen Sweden (Skåne, Ludd) Atmos. Environ."
253,English_Shuffled,word_shuffle,"ter precipitation Southern and Larsson, P. Polybrominated 2002. Atmos. ethers in Lund). in A.F.H. Sweden (Skåne, Schure, diphenyl Environ."
253,English_CodeSwitch,code_switch,"ter Schure, A.F.H. and Larsson, 的 2002. Polybrominated diphenyl ます in precipitation in Southern Sweden 的 不 Atmos. Environ."
254,English_Clean,clean,"A cluster bomb left by the Israeli enemy exploded in Al-Soultaniye, resulting in the wounding of Hussein Qadduh (aged 18 years) on the chest and head."
254,English_CharNoise,char_noise,"A clster bomb left byy the Israeli enemy exploded in Al-Soultaniye, resultingzin the wounding of Hussein Qadiuh (aged 18years) on the chest and heead."
254,English_Shuffled,word_shuffle,"wounding the bomb the by the on enemy exploded in Al-Soultaniye, resulting in left of (aged Hussein Qadduh A 18 years) Israeli head. chest and cluster"
254,English_CodeSwitch,code_switch,"A cluster bomb left by the Israeli enemy exploded in Al-Soultaniye, resulting in the wounding of 是 Qadduh (aged 18 years) on the 是 and head."
255,English_Clean,clean,"Tokelau, a New Zealand territory, is made up of three (3) low lying coral atolls, separated by vast areas of oceans."
255,English_CharNoise,char_noise,"Toelauy a New Zealand oerritorry, is made up of three (3) low lyig coral atolls, separated by vast areas of oceans."
255,English_Shuffled,word_shuffle,"Tokelau, coral New Zealand territory, separated made up of three (3) low atolls, vast lying areas oceans. a is of by"
255,English_CodeSwitch,code_switch,"Tokelau, a New 的 territory, is made up of three (3) 在 lying coral atolls, が by vast areas 在 oceans."
256,English_Clean,clean,"We would like to spend some more time on the Nickel Titanium, give us one more day, we'll try our best."
256,English_CharNoise,char_noise,"We wouldd like to spend some more time on the Nifkel Titanium, give us one more day, w'll try our best."
256,English_Shuffled,word_shuffle,"day, We like to spend some more time Titanium, the Nickel on best. us one more our try we'll would give"
256,English_CodeSwitch,code_switch,"We 都 like 是 spend を more time on the Nickel Titanium, give us one more day, we'll と our best."
257,English_Clean,clean,UNV initiated contacts with a number of private sector entities with a view to engaging them in development cooperation through corporate volunteering.
257,English_CharNoise,char_noise,UoV innitiated contcts wiith a fumber of private sector entities with a view to enggaging them in development coopertion through  orporate volunreerinn.
257,English_Shuffled,word_shuffle,entities view contacts with a number of private sector corporate them a initiated to engaging cooperation in development with UNV through volunteering.
257,English_CodeSwitch,code_switch,UNV initiated が with a number of private sector です with 在 view to engaging them in development cooperation 有 是 volunteering.
258,English_Clean,clean,"Guatemalans voted for President and Vice-President, 113 members of Congress, 330 mayors and 20 delegates to the Central American Parliament."
258,English_CharNoise,char_noise,"Guatemalans voted for President and Vice-President, 113 members of Congress,w330 mayrs and 20 delegats to thee entral American Parliamenq."
258,English_Shuffled,word_shuffle,"Guatemalans voted for the President Vice-President, and Central of Congress, delegates mayors and 20 to 330 113 members American Parliament."
258,English_CodeSwitch,code_switch,"Guatemalans voted for President and Vice-President, 113 就 of と 330 mayors and 20 delegates to the が American Parliament."
259,English_Clean,clean,"Meanwhile, the volatility of the security situation on the ground and the difficulty in bringing equipment and basic supplies into Darfur have exposed UNAMID military and police personnel to increased risks."
259,English_CharNoise,char_noise,"Meanwhiln, the volmtility offqth security situation on the ground and the difficulty in bringingg equipment and baasic suppliespnto Darfurahave exposex UNAMID military and police personnnel to inccreased risks."
259,English_Shuffled,word_shuffle,"Meanwhile, the volatility supplies the personnel situation on the ground and the UNAMID difficulty security equipment and basic of have Darfur into in exposed military and police bringing to increased risks."
259,English_CodeSwitch,code_switch,"Meanwhile, と volatility of the security situation on the ground and the difficulty in bringing equipment and basic supplies into Darfur に exposed UNAMID military 不 police personnel to increased risks."
260,English_Clean,clean,Those trips raised the Committee's profile and have promoted a proper understanding of the purpose and the importance of the sanctions regime.
260,English_CharNoise,char_noise,Those trips raiised theCommitwee's profile aand hage promoted  a proper understaanding of the purpose andthe qmpoctance of the sanctions regime.
260,English_Shuffled,word_shuffle,of trips understanding the Committee's profile and the promoted a proper raised Those sanctions purpose and have importance of the the regime.
260,English_CodeSwitch,code_switch,Those trips raised に Committee's profile and have promoted a です は of the が and the importance of the sanctions regime.
261,English_Clean,clean,"(iii) Legislation relevant to land use, land distribution, land allocation, land zoning, land ceilings, expropriations including provisions for compensation, land planning, including procedures for community participation;"
261,English_CharNoise,char_noise,"(iii) Legislavion rlevant to lland use, land dtstribution, land allocation, land zoning, lland ceilings, expropritions including provisions for compensation, land planning, inclluding procedurees for community pvrticipation;"
261,English_Shuffled,word_shuffle,"land land relevant to for use, land including land allocation, (iii) zoning, land provisions expropriations including community for compensation, land planning, distribution, procedures Legislation ceilings, participation;"
261,English_CodeSwitch,code_switch,"(iii) で relevant to land use, 是 distribution, 和 allocation, です zoning, は ceilings, expropriations 是 provisions for compensation, です の 的 procedures for ます participation;"
262,English_Clean,clean,"Most of the people interviewed said they were registered, took part in local and NK-wide elections and received pensions."
262,English_CharNoise,char_noise,"Most of the pefple iterviewed said they weree registered, took pert in local and NK-wide electiont and receivedpensions."
262,English_Shuffled,word_shuffle,"Most local people the interviewed said they registered, were part took in of and received elections and NK-wide pensions."
262,English_CodeSwitch,code_switch,"我 と the people interviewed said they 有 registered, took part in local and NK-wide elections and received に"
263,English_Clean,clean,"16.4 States reaffirm the obligations they have assumed regarding the protection, safety and security of humanitarian personnel."
263,English_CharNoise,char_noise,166s4 Sates reaffirm the obligatiions they have assumed regarddigg thebprotection safety and security of humanitarian personnel.
263,English_Shuffled,word_shuffle,"personnel. States reaffirm safety obligations the have assumed regarding the protection, security and they 16.4 humanitarian of"
263,English_CodeSwitch,code_switch,"16.4 States reaffirm the obligations they have 人 regarding the protection, safety and security of 人 personnel."
264,English_Clean,clean,The Committee considers that reservations relating to the required procedures under the first Optional Protocol would not be compatible with its object and purpose.
264,English_CharNoise,char_noise,The Commitveee considers that resevationd relting to thhe required procedures under the first Optional Protocol would not be compatible with fts odject and purpose.
264,English_Shuffled,word_shuffle,procedures Committee to that reservations relating and the its would under the first Optional Protocol compatible not be The with considers object required purpose.
264,English_CodeSwitch,code_switch,The Committee considers that reservations relating to the required procedures under 我 first 都 Protocol would not be compatible with its object and purpose.
265,English_Clean,clean,"The exercise of his right, including the grounds on which it may be exercised, shall be governed by law.” In applying this provision, the European Commission on Human Rights (ECHR) has held that it is sufficient for a State to limit a right of appeal to questions of law."
265,English_CharNoise,char_noise,"Thf exercise of his right, iincluding the grotndds n which it may be exercised shall be governed by laww.” In applying this provision, the European Commission n Human  Rights (ECHR) has held that mt is sufficient for a State to limit auright of appeal tto questions of law."
265,English_Shuffled,word_shuffle,"right State of law.” right, including the grounds on which it Rights be exercised, applying be governed by appeal In shall this The a to Commission may Human on (ECHR) held has that it is sufficient for of provision, to limit a the exercise his European questions of law."
265,English_CodeSwitch,code_switch,"The 就 of his 和 including the grounds on which it may で exercised, shall be 在 by 我 人 applying this provision, the は Commission on が Rights (ECHR) has held that it is sufficient for ます State to limit a right of appeal も questions of law."
266,English_Clean,clean,Report of the Secretary-General on the United Nations Transitional Administration in East Timor (S/2002/432 and Add.1)
266,English_CharNoise,char_noise,Report of mhe Secrevary-General on tthe Unied Nations Tansitiynal Administration im Eaast TTimor (S/2002/432 and Add.1)
266,English_Shuffled,word_shuffle,Report and in Secretary-General Timor the Nations United Transitional Administration the East on (S/2002/432 of Add.1)
266,English_CodeSwitch,code_switch,Report が the Secretary-General on the 在 Nations と Administration in を Timor (S/2002/432 and 在
267,English_Clean,clean,"- JKCHR is involved in assisting the Kashmiris, mostly the youth, fleeing from the Indian and Pakistani administrations, in about 19 countries."
267,English_CharNoise,char_noise,"a JKCHR is involved in assisting thx Kashmiris, mostly the youth, fleing from shq Indrao and Pakistani adminittratioonns, in aboue 19 cuntries."
267,English_Shuffled,word_shuffle,"- Pakistani from involved the assisting administrations, Kashmiris, in mostly youth, fleeing is the Indian and 19 the in about JKCHR countries."
267,English_CodeSwitch,code_switch,"- JKCHR is involved in assisting 和 Kashmiris, mostly と youth, fleeing from the です and と administrations, in about 我 countries."
268,English_Clean,clean,"“The Security Council is deeply concerned about the deterioration of the security situation in the Central African Republic, especially in the wake of the attacks on the towns of Birao, Ouanda-Djalle and Sam Ouandja."
268,English_CharNoise,char_noise,"“The Securiti Council is eeply concerned about the deterioration of the security sittuation in the Central African Republiic, especjally ih the wate of he attacks on the towns of Birao, Ouana-Djalle and Sam Ouandj."
268,English_Shuffled,word_shuffle,"the “The Ouandja. is deeply concerned Sam the and of of in situation in Security Central African Republic, especially the security about of the attacks on the towns the wake Ouanda-Djalle deterioration Birao, Council"
268,English_CodeSwitch,code_switch,"で Security Council は は concerned 有 the deterioration of the が situation in the Central African Republic, especially に the wake of the 就 on the towns of Birao, Ouanda-Djalle and Sam Ouandja."
269,English_Clean,clean,Internally displaced women noted health needs as among their main concerns.
269,English_CharNoise,char_noise,Internally displayedd wpmen noted heafth needs as among their main concerns.
269,English_Shuffled,word_shuffle,Internally displaced their among health needs main noted women as concerns.
269,English_CodeSwitch,code_switch,Internally displaced ます noted health needs で among their main concerns.
270,English_Clean,clean,Information provided to the Committee on this matter is contained in annex IV below.
270,English_CharNoise,char_noise,Information rovided to the Cfmmittee on this mptter is contained in annex IV below.
270,English_Shuffled,word_shuffle,Information provided to contained annex in this matter is the IV Committee on below.
270,English_CodeSwitch,code_switch,我 に to に Committee on this の is contained in 和 IV below.
271,English_Clean,clean,"The Special Rapporteur transmitted information concerning the alleged use of rape and sexual violence by police and intelligence officers in order to extract information from women in detention. The Special Rapporteur also transmitted information on the practice of forced portering, whereby military forces arbitrarily detain women for the purpose of forcing them to undertake manual labour."
271,English_CharNoise,char_noise,"The Special Raapporteur tansitted ioformation cooncerning the alleged use of rape and sexual violence by police and intellgence officers in qrder to extract information from wommen in detention. The Special Rapporteur aaso fransmmitted informaation on the practice of foocd portering, whereby military forces arbitrarily detain comen for the  purpose of forcing themto unertake manual labour."
271,English_Shuffled,word_shuffle,"concerning extract undertake transmitted information Special the alleged use violence rape and sexual detain by police arbitrarily intelligence officers in order to Special information Rapporteur women military detention. The The Rapporteur portering, transmitted in on the purpose of for of whereby information forces and also women forced the practice of forcing from to labour. manual them"
271,English_CodeSwitch,code_switch,"The Special Rapporteur transmitted information concerning the alleged use of rape は sexual に by と 的 intelligence officers 不 order to extract 都 from women in detention. The Special Rapporteur also transmitted information on the practice of forced portering, 人 military forces arbitrarily detain women と ます purpose of forcing の to です manual labour."
272,English_Clean,clean,Right there. Down.
272,English_CharNoise,char_noise,Right thhere. Down.
272,English_Shuffled,word_shuffle,Right there. Down.
272,English_CodeSwitch,code_switch,Right there. Down.
273,English_Clean,clean,The Goddess has forgiven us.
273,English_CharNoise,char_noise,The Goddess has forgiven us.
273,English_Shuffled,word_shuffle,forgiven Goddess has The us.
273,English_CodeSwitch,code_switch,The Goddess has と us.
274,English_Clean,clean,And how it's changed since the war.
274,English_CharNoise,char_noise,And hoow it's changed since the war.
274,English_Shuffled,word_shuffle,And how changed war. since the it's
274,English_CodeSwitch,code_switch,And how it's changed since the war.
275,English_Clean,clean,"On the basis of those replies, the Executive Director would prepare, for submission to the Commission, a single biennial report for consideration at its forty-fourth session in 2001."
275,English_CharNoise,char_noise,"On the basis of those plies, the Executive Director wouldd prepae, for submissionn to the jommission, a single biennialreport for consieation at its fort-fourth session in 2001."
275,English_Shuffled,word_shuffle,"On submission basis at those replies, the Executive for Director prepare, would the to Commission, the a single session report for consideration of in its biennial forty-fourth 2001."
275,English_CodeSwitch,code_switch,"On 的 basis of を replies, the で と would prepare, for submission to 不 Commission, a single biennial report 都 consideration at its forty-fourth session in 2001."
276,English_Clean,clean,"We strongly urge the Democratic People's Republic of Korea to visibly, verifiably and irreversibly dismantle any nuclear programme, a fundamental step to facilitate a comprehensive and peaceful solution."
276,English_CharNoise,char_noise,"We strongly qrge tthe Democratiic Peopve's Repeblic of Korea to visibly, verifiably and irdeversily dismantle any nucear programme, a fundamental step to facilitate a comprehensive and peaceful solution."
276,English_Shuffled,word_shuffle,"peaceful strongly a the Democratic People's Republic of urge to visibly, comprehensive and irreversibly Korea any nuclear to and fundamental step programme, facilitate a verifiably dismantle We solution."
276,English_CodeSwitch,code_switch,"We strongly urge the Democratic People's Republic 我 Korea to visibly, verifiably に irreversibly dismantle 和 nuclear programme, a fundamental step to facilitate a comprehensive and 不 solution."
277,English_Clean,clean,"I came here for you to make me feel better,"
277,English_CharNoise,char_noise,"I camee heee for you to make me fke better,"
277,English_Shuffled,word_shuffle,"I better, here for you to feel make me came"
277,English_CodeSwitch,code_switch,"I came here for 和 不 make me feel better,"
278,English_Clean,clean,Education is a priority in Chad.
278,English_CharNoise,char_noise,Education is a priority in Chad.
278,English_Shuffled,word_shuffle,Education is in priority a Chad.
278,English_CodeSwitch,code_switch,Education is a priority in Chad.
279,English_Clean,clean,"As I myself have seen on the ground, French-speaking individuals are sorely lacking in Haiti, as well as in Côte d'Ivoire and the Democratic Republic of the Congo."
279,English_CharNoise,char_noise,"As I myself have seen on the ground, Fronch-speakng individuals are sorely llacking in Haiti, ts well s inn CCôte d'Ivoire and twe Democratic Republic of  the Congo."
279,English_Shuffled,word_shuffle,"As myself I have the on d'Ivoire ground, French-speaking individuals Congo. sorely lacking in Haiti, as the as Democratic Côte seen in and well Republic of the are"
279,English_CodeSwitch,code_switch,"As も myself have 的 on the ground, で individuals are sorely lacking 都 Haiti, も well as in 不 d'Ivoire ます the で Republic of the Congo."
280,English_Clean,clean,"(b) Reaffirm that flag, port and coastal States all bear responsibility for ensuring the effective implementation and enforcement of international instruments relating to maritime security and safety, in accordance with international law, in particular the Convention, and that flag States have primary responsibility that requires further strengthening, including through increased transparency of ownership of vessels;"
280,English_CharNoise,char_noise,"(b) Reaffirm that fllag, port and coastal States yll bear qesponsibility for ensurig the efective implementation hnd enoorcement of mnternational instruments relatin to mmaritime security and saffrty, in accordance with intrnationnal law, in particular the CCoventiof, annd that flagzStates have primary responsibilityithat requires fuubther strengthening, including through inczeased transparency of ownersip of vessels;"
280,English_Shuffled,word_shuffle,"(b) Reaffirm that flag, port the coastal States all bear responsibility international ensuring the law, and particular effective of international ownership relating to maritime security and safety, in accordance with for of in further transparency Convention, that and flag States increased have implementation including requires responsibility strengthening, that through primary and of instruments enforcement vessels;"
280,English_CodeSwitch,code_switch,"(b) Reaffirm that flag, 是 and coastal States all 就 responsibility for ensuring the の implementation and enforcement of international instruments relating は maritime security も に in accordance 就 international law, in particular the 人 的 that flag に have primary responsibility that requires further strengthening, は を increased transparency of ownership of vessels;"
281,English_Clean,clean,I know that some of you are worried about our exposure in the market and you're probably wondering about the identity of our mystery Customer X.
281,English_CharNoise,char_noise,I know that some of you are worrjeed about our exposure in the market and you're probbly wondering abot the identity of our mystery Customerr X.
281,English_Shuffled,word_shuffle,I know that worried of of are identity about our exposure in market about and you're probably wondering you the some Customer our mystery the X.
281,English_CodeSwitch,code_switch,I know that some に you are worried about our exposure in the market and you're probably wondering about 不 identity に our 的 Customer X.
282,English_Clean,clean,"If Nameless the Legend is involved in this matter,"
282,English_CharNoise,char_noise,"If Nameless te Legend is invvflved in this matter,"
282,English_Shuffled,word_shuffle,"Nameless If the is Legend involved in this matter,"
282,English_CodeSwitch,code_switch,が Nameless が Legend is involved in this 就
283,English_Clean,clean,"Norway regrets this, and I am convinced that all members of the Council share our feelings."
283,English_CharNoise,char_noise,"Norway egrets this, and Iwamoconvinwed thatall members of the Council shaare our feelingj."
283,English_Shuffled,word_shuffle,"Norway that this, and I all convinced members the regrets of am Council share our feelings."
283,English_CodeSwitch,code_switch,Norway regrets ます and I です で 人 all 我 of the Council share our が
284,English_Clean,clean,"Agenda item 38: Permanent sovereignty of the Palestinian people in the Occupied Palestinian Territory, including East Jerusalem, and of the Arab population in the occupied Syrian Golan over their natural resources (continued) (A/C.2/60/L.11)"
284,English_CharNoise,char_noise,"Agenda itemv38: Permanent soveriignty of the Palesttinian people in the Occupied Palestinian Teritory, includinng East Jeresaleem, ant qf the Arab population in the occupied Syrian Golan over their natural resources ((continued) (A/C.2//60/L.11z"
284,English_Shuffled,word_shuffle,"Agenda including 38: their sovereignty population the Palestinian people in item Occupied Territory, natural the East Jerusalem, and of the Arab of in the (continued) Syrian Golan over (A/C.2/60/L.11) occupied resources Palestinian Permanent"
284,English_CodeSwitch,code_switch,"Agenda item 38: Permanent sovereignty 有 the Palestinian people 不 不 Occupied は Territory, including East Jerusalem, and of the 和 population 我 我 の Syrian Golan over their natural 都 (continued) (A/C.2/60/L.11)"
285,English_Clean,clean,Bigger than any RPG I've ever seen.
285,English_CharNoise,char_noise,BBigghr than any RPG I've ever seen.
285,English_Shuffled,word_shuffle,Bigger RPG ever than I've any seen.
285,English_CodeSwitch,code_switch,の than 和 RPG I've 和 seen.
286,English_Clean,clean,The only defence against a nuclear catastrophe is the total elimination of those weapons.
286,English_CharNoise,char_noise,The only defece against  nuclear catastrophhe is the total eliminaton o those weapons.
286,English_Shuffled,word_shuffle,The elimination defence a against nuclear catastrophe is those total the of only weapons.
286,English_CodeSwitch,code_switch,の only の against ます nuclear catastrophe 都 有 total elimination of those weapons.
287,English_Clean,clean,The terminal mainly secure!
287,English_CharNoise,char_noise,The tejminal mainly secure!
287,English_Shuffled,word_shuffle,The terminal secure! mainly
287,English_CodeSwitch,code_switch,人 と mainly secure!
288,English_Clean,clean,"Yes, I know. I got your e-mails. But..."
288,English_CharNoise,char_noise,"Yes, I know. I got your  e-mairs. But..i"
288,English_Shuffled,word_shuffle,"But... I e-mails. I got your know. Yes,"
288,English_CodeSwitch,code_switch,"Yes, I know. I got your e-mails. But..."
289,English_Clean,clean,"- No, kiss her on the mouth. - He hasn't seen here for six years."
289,English_CharNoise,char_noise,"-No, kissher  on te mouth. - He asn't seenhere forr six years."
289,English_Shuffled,word_shuffle,"the years. - her on kiss mouth. six He hasn't seen here for - No,"
289,English_CodeSwitch,code_switch,"- No, kiss her も the mouth. 在 He hasn't seen here for six years."
290,English_Clean,clean,This is partly due to more people taking up employment off shore because of better pay and conditions.
290,English_CharNoise,char_noise,This is partly due to more people taking up employment off hore because of better pay and conditions.
290,English_Shuffled,word_shuffle,This is conditions. due and more better taking up employment of shore because off pay people to partly
290,English_CodeSwitch,code_switch,を 的 不 due to more people taking ます employment off shore because of better pay and conditions.
291,English_Clean,clean,"In document A/57/387, the Secretary-General has presented his agenda for further reform of the United Nations, including the process of planning and budgeting which, in his view, was seriously flawed, because it was complex, protracted, disjointed, time-consuming and rigid."
291,English_CharNoise,char_noise,"In documet A/57/387, themSecretary-General has presnted his agenda for furthr refom of the United Nations ncluding thee process of planniing and budgeting whiich, in his vview,  was seriously flawedd, because it waas complex, protracteed, disjointed, qime-consuming aand rigid."
