sentence_id,language_code,language_name,text
1176,eng_Latn,English,"Decides to authorize the Committee to hold three annual sessions of three weeks each, with a one-week pre-sessional working group for each session, for an interim period effective from January 2010, pending the entry into force of the amendment to article 20, paragraph 1, of the Convention, and to authorize three annual sessions of the Working Group on Communications under the Optional Protocol to the Convention;"
1176,rus_Cyrl,Russian,"постановляет уполномочить Комитет проводить три ежегодные сессии продолжительностью три недели каждая и предусмотреть для каждой сессии одну неделю заседаний предсессионной рабочей группы, на временной основе, начиная с января 2010 года и до вступления в силу поправки к пункту 1 статьи 20 Конвенции, а также уполномочить проводить три ежегодные сессии Рабочей группы по сообщениям в соответствии с Факультативным протоколом к Конвенции;"
1177,eng_Latn,English,"« on: May 23, 2008, 10:40:42 AM »"
1177,rus_Cyrl,Russian,"« on: January 07, 2008, 06:17:25 PM »"
1178,eng_Latn,English,OneThe delegation of the United States representative statedaid that theiher Government would require more information on the proposed High Level Commission on Legal Empowerment for the Poor before being in a position to endorse this activity.
1178,rus_Cyrl,Russian,"Делегация Соединенных Штатов заявила, что ее правительству потребуется больше информации о предлагаемой комиссии высокого уровня по расширению юридических прав и возможностей неимущих для того, чтобы она могла одобрить подобный шаг."
1179,eng_Latn,English,"To those rebels, I have a message:"
1179,rus_Cyrl,Russian,У меня сообщение для этих повстанцев:
1180,eng_Latn,English,That's what you've been mad about all these years?
1180,rus_Cyrl,Russian,Так вот из-за чего ты был зол все эти годы?
1181,eng_Latn,English,0% 50 05/07/2009 Thursday 1
1181,rus_Cyrl,Russian,34 05/02/2009 Saturday 3
1182,eng_Latn,English,"All right. Look,Jackie. I don't think there's gonna be room for you too."
1182,rus_Cyrl,Russian,"Слушай Джеки, не знаю про какой ты курс говоришь... но, если она уже в нем, я не думаю, что в нем для тебя осталось место."
1183,eng_Latn,English,I met a man in Africa who didn't even have eyes.
1183,rus_Cyrl,Russian,"В Африке я встретил человека, у которого вообще не было глаз."
1184,eng_Latn,English,"Food has been identified as a priority need for many internally displaced persons, as preliminary figures indicate that 47 per cent of them do not have access to the public distribution system."
1184,rus_Cyrl,Russian,"Одной из насущных потребностей многих внутренне перемещенных лиц была потребность в продовольствии: согласно предварительным данным, 47 процентов внутренне перемещенных лиц не имеет доступа к государственной распределительной системе."
1185,eng_Latn,English,Built Size 110 m²
1185,rus_Cyrl,Russian,Построенный 280 m²
1186,eng_Latn,English,"I'm fine, I've messed everything up."
1186,rus_Cyrl,Russian,Я в порядке. Они тут все перевернули
1187,eng_Latn,English,"Some more spacious space, some more dimensionable dimension,"
1187,rus_Cyrl,Russian,"Более пространственное пространство, больше-мерные измерения,"
1188,eng_Latn,English,- We've got the override code.
1188,rus_Cyrl,Russian,- У нас есть перехватывающий код.
1189,eng_Latn,English,He thought I was going for his wallet.
1189,rus_Cyrl,Russian,"Он подумал, что мне нужен его бумажник."
1190,eng_Latn,English,Stop!
1190,rus_Cyrl,Russian,Стоп! Не делайте этого!
1191,eng_Latn,English,"(iv) Protect, promote and support exclusive breastfeeding of infants for six months and continued breastfeeding with safe, appropriate and adequate complementary feeding up to two years of age or beyond."
1191,rus_Cyrl,Russian,"iv) Сохранять, поощрять и поддерживать исключительно грудное вскармливание младенцев на протяжении шести месяцев с момента рождения и продолжение кормления грудью в сочетании с безопасным, соответствующим и адекватным дополнительным питанием в течение первых двух лет жизни ребенка или в течение более длительного срока."
1192,eng_Latn,English,TRANS/WP.5/2000/4/Add.1/Rev.1.
1192,rus_Cyrl,Russian,TRANS/WP.5/2000/4/Add.1/Rev.1.
1193,eng_Latn,English,"In Brazzaville the proportion of severely underweight women almost doubled between 1986 and 1996; in the countryside, it rose from 11.1 to 14.2% between 1987 and 1994."
1193,rus_Cyrl,Russian,"В Браззавиле с 1986 по 1996 год число женщин с недостаточным весом почти удвоилось; в сельской местности с 1987 по 1994 год их доля возросла с 11,1 до 14,3 процента."
1194,eng_Latn,English,- Walk back in again?
1194,rus_Cyrl,Russian,- Мне заново войти?
1195,eng_Latn,English,Those costs should be paid by those who have the primary liability for the harm.
1195,rus_Cyrl,Russian,"Эти расходы должны нести те, на кого ложится главная ответственность за ущерб."
1196,eng_Latn,English,The 52 posts funded under the support account currently allocated to the Office of Operations are distributed as follows:
1196,rus_Cyrl,Russian,"В настоящее время из средств вспомогательного счета в Управлении операций финансируются 52 должности, которые распределяются следующим образом:"
1197,eng_Latn,English,"Pending a decision, registries relating to Articles 6 and 17 can be found in this text on registries."
1197,rus_Cyrl,Russian,"До принятия решения реестры, относящиеся к статьям 6 и 17, помещены в этот текст о реестрах."
1198,eng_Latn,English,Of what does he remind those countrymen of his who are weak in their faith?
1198,rus_Cyrl,Russian,О чем напоминает своим слабеющим в вере соотечественникам?
1199,eng_Latn,English,"Maybe now is a good time to have a little coffee, isn't it?"
1199,rus_Cyrl,Russian,- Самое время кофейку попить.
1200,eng_Latn,English,I would like to keep to my room if I wish.
1200,rus_Cyrl,Russian,"Я буду сидеть в своей комнате, если захочу."
1201,eng_Latn,English,"This is transportation, logistics."
1201,rus_Cyrl,Russian,"Это - транспортные перевозки, логистика."
1202,eng_Latn,English,"This also means that workers are able to choose their representatives, through a legislatively moderated process or through organizations that they own or control."
1202,rus_Cyrl,Russian,"Это также означает, что работники имеют возможность выбирать своих представителей посредством установленной в законодательном порядке процедуры или через организации, которые ими созданы или которые они контролируют."
1203,eng_Latn,English,"The Forum requests that the Inter-Organization Programme for the Sound Management of Chemicals (IOMC) participating organizations establish a working group on illegal trafficking, drawing on the expertise of the Forum and considering recommendations given by the regional groups."
1203,rus_Cyrl,Russian,- ресурсы и оперативные механизмы оказания технической помощи развивающимся странам и странам с переходной экономикой;
1204,eng_Latn,English,"We will find him on our own, thank you."
1204,rus_Cyrl,Russian,"Мы найдем его сами, спасибо."
1205,eng_Latn,English,It... That was...
1205,rus_Cyrl,Russian,Это... было...
1206,eng_Latn,English,"ActiveX, COM, COM+ (DCOM), CORBA"
1206,rus_Cyrl,Russian,"ActiveX, COM, COM+ (DCOM), CORBA"
1207,eng_Latn,English,"In America in the wake of the sub-prime mortgage crisis, it has done neither."
1207,rus_Cyrl,Russian,"В Америке, во время субстандартного ипотечного кризиса, оно ничего такого не сделало."
1208,eng_Latn,English,Rivera's.
1208,rus_Cyrl,Russian,В Ривьере.
1209,eng_Latn,English,26 12/10/2012 Monday 1
1209,rus_Cyrl,Russian,0% 73 12/10/2014 Wednesday 1
1210,eng_Latn,English,"No, we're not going to Los Angeles."
1210,rus_Cyrl,Russian,"Нет, мы не поедем в Лос-Анджелес."
1211,eng_Latn,English,"Flowering tree; cereal box, flowers in a meadow, the rain, a branch above the water, mountains, volcano, sunrise - Wed, total."
1211,rus_Cyrl,Russian,"Цветущее дерево; хлебное поле; цветы на лугу; идет дождь; ветка над водой; горы; вулкан; восход солнца – ср., общ."
1212,eng_Latn,English,It's a good job we didn't come in on them.
1212,rus_Cyrl,Russian,"Даже хорошо, что мы не столкнулись с ними."
1213,eng_Latn,English,Brandy and water.
1213,rus_Cyrl,Russian,Коньяк с водой.
1214,eng_Latn,English,"In addition to the continued application of existing customer identification, acceptance and due diligence procedures, the Wolfsberg Group is committed to:"
1214,rus_Cyrl,Russian,"Помимо неуклонного применения существующих процедур идентификации клиентов, их принятия и проявления надлежащей осторожности, Вольфсбергская группа стремится:"
1215,eng_Latn,English,https://www.forumhouse.ru/forums/31/
1215,rus_Cyrl,Russian,https://www.forumhouse.ru/forums/31/
1216,eng_Latn,English,Expenditure recorded under programme activities implemented by Governments and NGOs is accounted for on a disbursement basis.
1216,rus_Cyrl,Russian,"Расходы по программам, осуществляемым правительствами и НПО, учитываются на основе произведенных выплат."
1217,eng_Latn,English,"If the child does inherit it, he or she will, at around 40, begin to suffer uncontrollable movements, personality changes, and a slow deterioration of cognitive capacities."
1217,rus_Cyrl,Russian,"Если ребенок в самом деле ее унаследует, то он или она в возрасте около 40 лет начнут страдать от бесконтрольных движений, изменений личности, а также медленного сокращения когнитивных способностей."
1218,eng_Latn,English,~ I wouldn't be asking otherwise.
1218,rus_Cyrl,Russian,- Иначе бы я не спросил.
1219,eng_Latn,English,"Key words: psychological training, transformation of the person, socionics, a stereotype of behaviour, personality type, a mental condition."
1219,rus_Cyrl,Russian,"Ключевые слова: психологический тренинг, трансформация личности, соционика, стереотип поведения, тип личности, психическое состояние."
1220,eng_Latn,English,That'll be $47.28.
1220,rus_Cyrl,Russian,С вас $47.28
1221,eng_Latn,English,Viet Nam is concerned about the escalating violence against innocent civilians.
1221,rus_Cyrl,Russian,Вьетнам озабочен фактом эскалации насилия в отношении невинных гражданских лиц.
1222,eng_Latn,English,"It's him, though."
1222,rus_Cyrl,Russian,- Это он. Доктор.
1223,eng_Latn,English,I need to talk to him about his films.
1223,rus_Cyrl,Russian,Мне нужно поговорить с ним о его фильмах.
1224,eng_Latn,English,"Furthermore, the Forum expresses its conviction that Governments should adopt special measures to achieve equitable educational outcomes for indigenous children, especially indigenous girls, and that special emphasis is required for headstart and early childhood programmes for indigenous children."
1224,rus_Cyrl,Russian,"Кроме того, Форум выражает свою убежденность в том, что правительства должны принять специальные меры по обеспечению равных условий для получения образования детьми коренных народов, особенно девочками, и что специальный акцент должен делаться на осуществлении программ развития и обучения в раннем возрасте, рассчитанных на детей коренных народов."
1225,eng_Latn,English,"The United States has said that its policy is very well known, and that is true."
1225,rus_Cyrl,Russian,"Соединенные Штаты Америки заявили, что их политика хорошо известна, и это правда."
1226,eng_Latn,English,Did the 8th Street clinic perform an abortion on you?
1226,rus_Cyrl,Russian,"Вам сделали аборт в ""Клинике на 8-й улице""?"
1227,eng_Latn,English,"And I'll be back at 3:00, 4:00 and 5:00 with more updates."
1227,rus_Cyrl,Russian,"К новостям я вернусь в 15:00, 16:00 и в 17:00."
1228,eng_Latn,English,"- Well, that's hardly likely, is it, Mr. York?"
1228,rus_Cyrl,Russian,"- В это трудно поверить, Мистер Йорк?"
1229,eng_Latn,English,"So to take care of him, you have to pretend you're not taking care of him."
1229,rus_Cyrl,Russian,"Поэтому когда о нем заботишься, нужно сделать вид, что не заботишься."
1230,eng_Latn,English,Now you'll see how good I am.
1230,rus_Cyrl,Russian,"Я круче, сам увидишь."
1231,eng_Latn,English,"Well, I mean, the question is, what changed?"
1231,rus_Cyrl,Russian,"В смысле, вопрос в том, что изменилось?"
1232,eng_Latn,English,"""Therefore, since Christ suffered for us in the flesh, arm yourselves also with the same mind, for he who has suffered in the flesh has ceased from sin."" (1 Pet 4:1.)"
1232,rus_Cyrl,Russian,"«Итак, как Христос пострадал за нас плотию, то и вы вооружитесь тою же мыслью; ибо страдающий плотию перестает грешить,» 1 Пет. 4:1."
1233,eng_Latn,English,"While selecting the flight, Greitai.lt suggests paying attention to the flight schedules of the low cost airlines such as Ryanair and Wizzair. Normally, the low cost flight airlines operate low cost flights on business days; therefore, while searching for the cheap flight tickets, it is important to select the flights operated in the beginning and end of week. To obtain the cheapest flight tickets, it is recommended to book them not later than 6-8 weeks until the date of flight with the low cost airlines. Alternative direct cheap flights Munich - Riga"
1233,rus_Cyrl,Russian,Для приобретения самых дешевых авиабилетов рекомендуется бронировать их не позднее чем за 6-8 недель до даты рейса дешевых авиалиний.
1234,eng_Latn,English,FIFA has invited her to assist at the official World Cup opening ceremony.
1234,rus_Cyrl,Russian,ФИФА пригласила ее для участия в церемонии открытия чемпионата мира.
1235,eng_Latn,English,You're Mrs. Regnier? L'm Doctor Blanchard.
1235,rus_Cyrl,Russian,"Вы мадам Ренье, я доктор Бланшар."
1236,eng_Latn,English,To have nightmares?
1236,rus_Cyrl,Russian,Мог бы он иметь кошмары?
1237,eng_Latn,English,"Price: single ticket –35 EUR , return ticket –65 EUR (e-tickets for minibus and train, seat reservations, administration fe e)."
1237,rus_Cyrl,Russian,"Цена: билет в один конец –35 EUR , обратный билет –65 EUR (в цене включено: электронные билеты на поезд и микробус, бронь мест, банковские сборы, плата за обслуживание)."
1238,eng_Latn,English,I can't say I'm sorry enough.
1238,rus_Cyrl,Russian,что я достаточно сожалею.
1239,eng_Latn,English,"In Zambia, concerns are being expressed that the dramatic declines in school attendance in areas affected by household food and water insecurity are the result of parents putting young girls into prostitution in order to cope financially with the crisis."
1239,rus_Cyrl,Russian,"В Замбии выражается тревога по поводу того, что резкое сокращение посещаемости школы детьми в тех районах, где семьи не в состоянии в полной мере обеспечить себя продовольствием и водой, объясняется тем, что родители принуждают девочек заниматься проституцией для получения финансовых средств, необходимых для выживания в условиях кризиса."
1240,eng_Latn,English,"Your aim should now be to centre your attention more upon yourself, to ensure that you do not slip back having achieved so much already."
1240,rus_Cyrl,Russian,"Теперь вы должны сконцентрировать своё внимание на том, чтобы убедиться, что не отходите от того, что уже достигли."
1241,eng_Latn,English,"Expressing its appreciation to the United Kingdom for taking over the lead from Italy in commanding ISAF, and recognizing with gratitude the contributions of the North Atlantic Treaty Organization (NATO) and many nations to ISAF,"
1241,rus_Cyrl,Russian,"выражая свою признательность Соединенному Королевству, взявшему после Италии на себя функции командования МССБ, и с благодарностью отмечая вклад Организации Североатлантического договора (НАТО) и многих государств в МССБ,"
1242,eng_Latn,English,"Ngok, Grand Master of Wah Mountain School. He insisted on coming to meet you."
1242,rus_Cyrl,Russian,"Нгок, Великий Мастер Школы Горы Ва, настоял на встрече с тобой."
1243,eng_Latn,English,"That's why she phoned, frankly."
1243,rus_Cyrl,Russian,"По сути, она звонила просто разнюхать."
1244,eng_Latn,English,He's a journalist from Earth.
1244,rus_Cyrl,Russian,Он журналист с Земли.
1245,eng_Latn,English,"OIOS conducted an analysis of the invoices and noted that the Siemens invoice, which was in the amount of €90,000, displayed striking similarities in font and design to the false invoices sent by Mr. Trutschler to EPS."
1245,rus_Cyrl,Russian,"УСВН провело анализ счетов-фактур и отметило, что счет-фактура компании «Зименс» на сумму 90 000 евро был поразительно похож по шрифту и расположению реквизитов на фальшивые счета-фактуры, направленные г-ном Тручлером компании ЭПС."
1246,eng_Latn,English,I hate the arts... and a bunch of other stuff.
1246,rus_Cyrl,Russian,Я ненавижу искусство... и кучу других вещей.
1247,eng_Latn,English,Why would I- - Oh my God
1247,rus_Cyrl,Russian,Зачем мне... совсем уже...
1248,eng_Latn,English,AnnaPz
1248,rus_Cyrl,Russian,AnnaPz
1249,eng_Latn,English,I'll bet it's butt hats.
1249,rus_Cyrl,Russian,"Спорим, это будут задошляпы."
1250,eng_Latn,English,- Proper sordid?
1250,rus_Cyrl,Russian,- Грязь и похоть?
1251,eng_Latn,English,Don't get the idea I'm a schemer.
1251,rus_Cyrl,Russian,Не думайте что Я - интригантка.
1252,eng_Latn,English,"Then, first of all, there will be a possibility to select fighters for participation in the international competitions by a sports principle."
1252,rus_Cyrl,Russian,"Тогда, во-первых, появится возможность отбирать борцов для участия в международных соревнованиях по спортивному принципу."
1253,eng_Latn,English,"While AOC has not adequately explained why it required three temporary office facilities, as discussed in paragraph ‎220 above, the Panel finds that AOC would have had to carry on its operations from somewhere given that it was forced to evacuate the field office."
1253,rus_Cyrl,Russian,"Хотя ""АОК"" не представила достаточных объяснений по поводу необходимости сразу трех временных офисов, как об этом говорится в пункте 220 выше, Группа приходит к выводу о том, что ""АОК"" должна была продолжать проведение своих операций, поскольку она была вынуждена эвакуировать свою местную штаб-квартиру."
1254,eng_Latn,English,"Usually it's every other day, but I couldn't sleep."
1254,rus_Cyrl,Russian,"Обычно бегаю в другой день, но мне не спалось"
1255,eng_Latn,English,We started a Kickstarter to do a nudie calendar like in that movie.
1255,rus_Cyrl,Russian,"Начнём с Кикстартера, сделаем ню календарь как в том фильме."
1256,eng_Latn,English,"Requests the administering Power to assist the Territory by facilitating its work concerning public outreach efforts, consistent with Article 73 b of the Charter of the United Nations and, in that regard, calls upon the relevant United Nations organizations to provide assistance to the Territory, if requested;"
1256,rus_Cyrl,Russian,"просит управляющую державу оказать помощь территории, содействуя ее работе, связанной с информированием общественности, в соответствии со статьей 73 b Устава Организации Объединенных Наций, и в этой связи призывает соответствующие организации системы Организации Объединенных Наций оказывать помощь территории, если их об этом попросят;"
1257,eng_Latn,English,"Even if Belenko is keeping Auggie alive, the chance of recovering him safely goes down every minute."
1257,rus_Cyrl,Russian,"Даже если Беленко сохранил жизнь Огги, шанс обнаружить его целым тает с каждой минутой."
1258,eng_Latn,English,"Nice work, moz."
1258,rus_Cyrl,Russian,"Отличная работа, Моз."
1259,eng_Latn,English,Hillsboro (New Mexico) 575895 **** Phone
1259,rus_Cyrl,Russian,Херминие (Пенсильвания) 724291 **** Телефон
1260,eng_Latn,English,Is for you to keep filling the void in my soul.
1260,rus_Cyrl,Russian,Продолжай заполнять пустоту в моей душе.
1261,eng_Latn,English,- Yeah.
1261,rus_Cyrl,Russian,- Да...
1262,eng_Latn,English,"The use of force alone cannot achieve peace and security in Afghanistan, which requires a comprehensive dialogue aimed at national reconciliation among all factions of the Afghan people without exception."
1262,rus_Cyrl,Russian,"Применение одной лишь силы не может привести к миру и безопасности в Афганистане, для достижения которых необходим всеобъемлющий диалог в целях обеспечения национального примирения между всеми без исключения группами афганского населения."
1263,eng_Latn,English,ICRC concentrated on meeting the immediate needs of recently displaced persons in the same way as it did for other groups of civilians affected by war.
1263,rus_Cyrl,Russian,"Мандат МККК состоит в удовлетворении насущных потребностей недавно перемещенных лиц в том же порядке, в каком он оказывает помощь другим группам гражданского населения, пострадавшим от войны."
1264,eng_Latn,English,Ko-Kha 54 ****** Phone
1264,rus_Cyrl,Russian,Ден Чай 54 ****** Телефон
1265,eng_Latn,English,"Tomorrow, Lucy's gonna be opening her presents with that ridiculously cute smile on her ridiculously cute face, I'll be thinking about this."
1265,rus_Cyrl,Russian,"Завтра Люси будет открывать свои подарки со своей милой смешной улыбкой на ее милом смешном лице, а я буду думать об этом."
1266,eng_Latn,English,"Still, at the end of the day, the history of Ukrainian art is not realised yet, new emphases are not evident."
1266,rus_Cyrl,Russian,"Ведь, по большому счету, история украинского искусства до сих пор не осмысленна, новые акценты не расставлены."
1267,eng_Latn,English,He's a specialist in these kinds of things.
1267,rus_Cyrl,Russian,Он специалист в таких делах.
1268,eng_Latn,English,The place was full of elderly ladies.
1268,rus_Cyrl,Russian,Там было полно пожилых дам.
1269,eng_Latn,English,"Oh, a gift from my friend, John Dee."
1269,rus_Cyrl,Russian,"Подарок от моего друга, Джона Ди."
1270,eng_Latn,English,"So impairment would be my- my body, my embodiment right now."
1270,rus_Cyrl,Russian,"То есть мое тело, как оно есть сейчас, - ущербно."
1271,eng_Latn,English,The operator could and should give the State all the assistance it needs to discharge its responsibilities.
1271,rus_Cyrl,Russian,Оператор может и должен оказывать государству всю необходимую ему помощь для выполнения своих обязанностей.
1272,eng_Latn,English,припылить
1272,rus_Cyrl,Russian,припылить
1273,eng_Latn,English,05/05/2008 13:22 #2
1273,rus_Cyrl,Russian,"29/04/2009, 22:04"
1274,eng_Latn,English,This guy's got to have a gun.
1274,rus_Cyrl,Russian,У него должен быть пистолет.
1275,eng_Latn,English,One woman headed the list of one of the two political parties.
1275,rus_Cyrl,Russian,Одна женщина возглавляла список кандидатов одной из двух политических партий.
1276,eng_Latn,English,That's why she's been traveling across the country.
1276,rus_Cyrl,Russian,Поэтому она колесит по стране.
1277,eng_Latn,English,"And, of course, the goal is that they get placed at modelling agencies, but the reality is..."
1277,rus_Cyrl,Russian,"И, конечно же, цель в том, чтобы они попали в модельные агентства,"
1278,eng_Latn,English,We might as well recruit her into division As alex's replacement.
1278,rus_Cyrl,Russian,"Мы могли бы ее и в Подразделение завербовать, как замену Алекс."
1279,eng_Latn,English,"Within days of the takeover, the number of participants in the demonstrations has dropped to 100 to 200 people."
1279,rus_Cyrl,Russian,Всего через несколько дней после перехода завода под контроль Миссии число участников демонстраций сократилось до 100-200 человек.
1280,eng_Latn,English,"He's in Arthur's bosom, if ever man went to Arthur's bosom."
1280,rus_Cyrl,Russian,"А в лоне Артуровом, если только кому удавалось туда попасть."
1281,eng_Latn,English,"It is currently Tue May 24, 2016 12:19 pm"
1281,rus_Cyrl,Russian,"It is currently Sat May 28, 2016 4:08 am"
1282,eng_Latn,English,"He was the one who found her and saved her, too."
1282,rus_Cyrl,Russian,А ведь это он нашел ее и спас.
1283,eng_Latn,English,It forms the basis of a new partnership.
1283,rus_Cyrl,Russian,Оно составляет основу для нового партнерства.
1284,eng_Latn,English,Winnipeg 204589 **** Phone Winnipeg 204594 **** Phone
1284,rus_Cyrl,Russian,Унионвилле 905479 **** Телефон
1285,eng_Latn,English,- Then I can help them with the homework.
1285,rus_Cyrl,Russian,Я могу помочь с домашним заданием.
1286,eng_Latn,English,"23 And others save with fear, pulling them out of the fire; hating even the garment spotted by the flesh."
1286,rus_Cyrl,Russian,"23 а других страхом спасайте, исторгая из огня, обличайте же со страхом, гнушаясь даже одеждою, которая осквернена плотью."
1287,eng_Latn,English,Erica's never mentioned you before...
1287,rus_Cyrl,Russian,Эрика о вас раньше никогда не говорила...
1288,eng_Latn,English,Outline for the day of general discussion on “The private sector as
1288,rus_Cyrl,Russian,"поставщика услуг и его роль в деле осуществления прав ребенка"" 240"
1289,eng_Latn,English,- I'm not down about Cece.
1289,rus_Cyrl,Russian,- Я не расстроен из-за Сиси
1290,eng_Latn,English,"I'll be there with 30 minutes to spare, I swear."
1290,rus_Cyrl,Russian,"Я приеду максимум через 30 минут, обещаю. Пока."
1291,eng_Latn,English,Studio 1 bedroom
1291,rus_Cyrl,Russian,1 комната
1292,eng_Latn,English,"I said, ""Sit down, you're rocking the boat."""
1292,rus_Cyrl,Russian,"Я сказала, ""Сядь ты перевернешь лодку. """
1293,eng_Latn,English,"Would you like that, to truly serve a mistress such as I?"
1293,rus_Cyrl,Russian,"И вам нравится служить госпоже, такой как я?"
1294,eng_Latn,English,"Frank Ruddy, United States Ambassador (retired) (A/C.4/60/5/Add.33)"
1294,rus_Cyrl,Russian,"Фрэнк Радди, посол Соединенных Штатов Америки (в отставке) (A/C.4/60/5/Add.33)"
1295,eng_Latn,English,Advances: operating funds provided to Governments
1295,rus_Cyrl,Russian,"Авансы: оперативные средства, предоставляемые правительствам"
1296,eng_Latn,English,It all started a couple of weeks ago... on a particularly blah Wednesday night.
1296,rus_Cyrl,Russian,Все началось 2 недели назад... у Саманты было грустное настроение.
1297,eng_Latn,English,(Signed) Suzanne Scholte
1297,rus_Cyrl,Russian,(Подпись) Сюзанна Шольте Президент Фонд «Форум защиты»
1298,eng_Latn,English,I think someone's jamming the communication lines.
1298,rus_Cyrl,Russian,"Думаю, кто-то глушит наши линии связи."
1299,eng_Latn,English,Australia assists sport programmes in several countries that deliver HIV/AIDS prevention messages. Sport is used in Burkina Faso to promote HIV/AIDS awareness.
1299,rus_Cyrl,Russian,"Австралия оказывает помощь нескольким странам в реализации спортивных программ, которые, в частности, направлены на профилактику ВИЧ/СПИДа."
1300,eng_Latn,English,I'm here with three friends.
1300,rus_Cyrl,Russian,Можно... можно они тоже пройдут?
1301,eng_Latn,English,Milligram of EPI.
1301,rus_Cyrl,Russian,Миллиграмм эпинифрина.
1302,eng_Latn,English,- The pandas.
1302,rus_Cyrl,Russian,"- Панды. - ""Оо, я"
1303,eng_Latn,English,C. Bulletin board for authorized users
1303,rus_Cyrl,Russian,Электронная доска объявлений для зарегистрированных пользователей
1304,eng_Latn,English,"(b) To promote the provision of consistent, transparent, accurate and complete information in order to enable a thorough review and assessment of the implementation of the Protocol by the Parties;"
1304,rus_Cyrl,Russian,"b) содействие представлению согласованной, транспарентной, точной и полной информации в интересах предоставления возможностей для проведения всестороннего обзора и оценки хода осуществления Протокола Сторонами;"
1305,eng_Latn,English,I order you by your holy vows....
1305,rus_Cyrl,Russian,Я требую во имя Вашего обета...
1306,eng_Latn,English,Size(mm): 12
1306,rus_Cyrl,Russian,Размеры(mm): 10
1307,eng_Latn,English,"However, 60 per cent had had a secondary education."
1307,rus_Cyrl,Russian,Вместе с тем 60 процентов имеют среднее образование.
1308,eng_Latn,English,On your stomach...
1308,rus_Cyrl,Russian,Переворачивайся на живот.
1309,eng_Latn,English,So I was right... He did have something pressing him to break His collection.
1309,rus_Cyrl,Russian,Его коллекция.
1310,eng_Latn,English,"Maybe I should hide under your clit, he'd never find me there."
1310,rus_Cyrl,Russian,"Может быть мне следовало бы спрятаться за твоим клитором, тогда он меня никогда не нашел бы."
1311,eng_Latn,English,- Kids are gonna be so thrilled.
1311,rus_Cyrl,Russian,- Дети будут в восторге.
1312,eng_Latn,English,"Yes, I think it can."
1312,rus_Cyrl,Russian,"Да, я думаю есть."
1313,eng_Latn,English,"Dad may have been an angry prick, but he was right about one thing:"
1313,rus_Cyrl,Russian,Отец может и был злобной сволочью но в одном он был прав
1314,eng_Latn,English,"Thu, 01/14/2010 - 01:29"
1314,rus_Cyrl,Russian,"Чт, 01/14/2010 - 01:29"
1315,eng_Latn,English,"The same document also contained recommendations for future work on explosive remnants of war, mines other than anti-personnel mines, compliance with the Convention and its protocols and related issues."
1315,rus_Cyrl,Russian,"Этот же документ содержит и рекомендации относительно будущей работы по взрывоопасным пережиткам войны, непротивопехотным минам, соблюдению Конвенции и ее протоколов и по смежным проблемам."
1316,eng_Latn,English,"It will also take into account issues such as economic cooperation among developing countries, and a gender perspective aiming at achieving gender equality in all economic sectors."
1316,rus_Cyrl,Russian,"Она также будет учитывать такие вопросы, как экономическое сотрудничество между развивающимися странами, а также гендерная перспектива, нацеленная на достижение гендерного равенства во всех экономических секторах."
1317,eng_Latn,English,"Yeah, I mean, he was just a little weird."
1317,rus_Cyrl,Russian,"Да, то есть, он был немного странным."
1318,eng_Latn,English,5. Encourages African countries to continue their efforts to develop African capacity to undertake peace-support operations at the regional and subregional levels and the United Nations and donor countries to establish suitable mechanisms to assist African States in developing their capacity to undertake peace-support operations in a coherent and coordinated manner;
1318,rus_Cyrl,Russian,5. призывает африканские страны продолжать свои усилия по развитию африканского потенциала в области осуществления операций по поддержке мира на региональном и субрегиональном уровнях и призывает Организацию Объединенных Наций и страны-доноры создать надлежащие механизмы для оказания африканским государствам содействия в развитии их потенциала в области осуществления операций по поддержке мира на согласованной и скоординированной основе;
1319,eng_Latn,English,"a little less irony, a little more Dynasty, please."
1319,rus_Cyrl,Russian,"поменьше иронии, побольше т/с ""ƒинасти€"", пожалуйста"
1320,eng_Latn,English,"Google visited last this page October 14, 2017, 06:26:50"
1320,rus_Cyrl,Russian,"Google visited last this page October 12, 2017, 05:45:10"
1321,eng_Latn,English,Yeah.
1321,rus_Cyrl,Russian,Да.
1322,eng_Latn,English,"The census trainers also provided field based training support, particularly in the use of the IT systems deployed and during collector training."
1322,rus_Cyrl,Russian,"Привлеченные к переписи инструкторы оказывали также помощь в организации подготовки на местах, в первую очередь в применении установленных систем ИТ, а также в подготовке счетчиков."
1323,eng_Latn,English,"If the insurance sought was physical in nature, the receiver would believe themself safe from attacks no matter the weapon, including knives, guns or even snake venom."
1323,rus_Cyrl,Russian,"Если был выполнен ритуал физической поддержки, то человек будет верить, что ему не страшны никакие опасности и никакое оружие, ни ножи, ни пистолеты, ни даже змеиный яд."
1324,eng_Latn,English,You'd have a truly symbiotic working relationship.
1324,rus_Cyrl,Russian,Наладились бы отличные партнерские отношения.
1325,eng_Latn,English,Тема: FIBRA óPTICA
1325,rus_Cyrl,Russian,Тема: -
1326,eng_Latn,English,You can keep clicking on clouds until 2 devil icons are revealed.
1326,rus_Cyrl,Russian,"Вы можете нажимать на облака до тех пор, пока не будут открыты 2 иконки(ок) с изображением дьявола."
1327,eng_Latn,English,My family have owned this land for hundreds of years.
1327,rus_Cyrl,Russian,Моя семья владеет этой землей уже сотни лет.
1328,eng_Latn,English,Wasting your time with pointless courtship while it remains to me to take care of the work in hand!
