encoder,sentence_id,lang_a,lang_b,similarity
mpnet,69,English,Chinese,0.9044
mpnet,70,English,Chinese,0.9308
mpnet,71,English,Chinese,0.7098
mpnet,72,English,Chinese,0.9172
mpnet,73,English,Chinese,0.8468
mpnet,74,English,Chinese,0.8684
mpnet,75,English,Chinese,0.2364
mpnet,76,English,Chinese,0.8318
mpnet,77,English,Chinese,0.7817
mpnet,78,English,Chinese,0.3618
mpnet,79,English,Chinese,0.9052
mpnet,80,English,Chinese,0.8229
mpnet,81,English,Chinese,0.9546
mpnet,82,English,Chinese,0.8811
mpnet,83,English,Chinese,0.3497
mpnet,84,English,Chinese,0.8861
mpnet,85,English,Chinese,0.742
mpnet,86,English,Chinese,0.4775
mpnet,87,English,Chinese,0.5056
mpnet,88,English,Chinese,0.8357
mpnet,89,English,Chinese,0.7898
mpnet,90,English,Chinese,0.899
mpnet,91,English,Chinese,0.9243
mpnet,92,English,Chinese,0.9742
mpnet,93,English,Chinese,0.7836
mpnet,94,English,Chinese,0.9241
mpnet,95,English,Chinese,0.9257
mpnet,96,English,Chinese,0.9364
mpnet,97,English,Chinese,0.8755
mpnet,98,English,Chinese,0.9721
mpnet,99,English,Chinese,0.8745
mpnet,100,English,Chinese,0.8017
mpnet,101,English,Chinese,0.922
mpnet,102,English,Chinese,0.3685
mpnet,103,English,Chinese,0.8961
mpnet,104,English,Chinese,0.9311
mpnet,105,English,Chinese,0.87
mpnet,106,English,Chinese,0.9271
mpnet,107,English,Chinese,0.9165
mpnet,108,English,Chinese,0.8378
mpnet,109,English,Chinese,0.8147
mpnet,110,English,Chinese,0.8634
mpnet,111,English,Chinese,0.9353
mpnet,112,English,Chinese,0.9897
mpnet,113,English,Chinese,0.9824
mpnet,114,English,Chinese,0.6234
mpnet,115,English,Chinese,0.9565
mpnet,116,English,Chinese,0.7079
mpnet,117,English,Chinese,0.3175
mpnet,118,English,Chinese,0.7751
mpnet,119,English,Chinese,1.0
mpnet,120,English,Chinese,0.8272
mpnet,121,English,Chinese,0.7986
mpnet,122,English,Chinese,0.877
mpnet,123,English,Chinese,0.8987
mpnet,124,English,Chinese,0.8784
mpnet,125,English,Chinese,0.7098
mpnet,126,English,Chinese,0.8212
mpnet,127,English,Chinese,0.5475
mpnet,128,English,Chinese,0.9245
mpnet,129,English,Chinese,0.9374
mpnet,130,English,Chinese,0.9511
mpnet,131,English,Chinese,0.5764
mpnet,132,English,Chinese,0.8833
mpnet,133,English,Chinese,0.803
mpnet,134,English,Chinese,0.9054
mpnet,135,English,Chinese,0.7796
mpnet,136,English,Chinese,0.5596
mpnet,137,English,Chinese,0.7128
mpnet,138,English,Chinese,0.8756
mpnet,139,English,Chinese,0.5567
mpnet,140,English,Chinese,0.9267
mpnet,141,English,Chinese,0.986
mpnet,142,English,Chinese,0.9263
mpnet,143,English,Chinese,0.9116
mpnet,144,English,Chinese,0.9768
mpnet,145,English,Chinese,0.7962
mpnet,146,English,Chinese,0.7087
mpnet,147,English,Chinese,0.1949
mpnet,148,English,Chinese,0.9106
mpnet,149,English,Chinese,0.9107
mpnet,150,English,Chinese,0.887
mpnet,151,English,Chinese,0.9349
mpnet,152,English,Chinese,0.753
mpnet,153,English,Chinese,0.8498
mpnet,154,English,Chinese,0.8452
mpnet,155,English,Chinese,0.8574
mpnet,156,English,Chinese,0.7904
mpnet,157,English,Chinese,0.0681
mpnet,158,English,Chinese,0.9936
mpnet,159,English,Chinese,0.8929
mpnet,160,English,Chinese,0.9444
mpnet,161,English,Chinese,0.9011
mpnet,162,English,Chinese,0.8724
mpnet,163,English,Chinese,0.8856
mpnet,164,English,Chinese,0.8156
mpnet,165,English,Chinese,0.5917
mpnet,166,English,Chinese,0.8312
mpnet,167,English,Chinese,0.8904
mpnet,168,English,Chinese,0.9023
mpnet,169,English,Chinese,0.8573
mpnet,170,English,Chinese,0.8761
mpnet,171,English,Chinese,0.6835
mpnet,172,English,Chinese,0.7917
mpnet,173,English,Chinese,0.8466
mpnet,174,English,Chinese,0.8811
mpnet,175,English,Chinese,0.9533
mpnet,176,English,Chinese,0.8859
mpnet,177,English,Chinese,0.9482
mpnet,178,English,Chinese,0.8393
mpnet,179,English,Chinese,0.8527
mpnet,180,English,Chinese,0.9293
mpnet,181,English,Chinese,0.9441
mpnet,182,English,Chinese,0.4517
mpnet,183,English,Chinese,0.9189
mpnet,184,English,Chinese,0.8363
mpnet,185,English,Chinese,0.403
mpnet,186,English,Chinese,0.8276
mpnet,187,English,Chinese,0.9275
mpnet,188,English,Chinese,0.9308
mpnet,189,English,Chinese,0.8888
mpnet,190,English,Chinese,0.8968
mpnet,191,English,Chinese,0.9103
mpnet,192,English,Chinese,0.8723
mpnet,193,English,Chinese,0.658
mpnet,194,English,Chinese,0.8338
mpnet,195,English,Chinese,0.9189
mpnet,196,English,Chinese,0.9686
mpnet,197,English,Chinese,0.9289
mpnet,198,English,Chinese,0.9622
mpnet,199,English,Chinese,0.5174
mpnet,200,English,Chinese,0.8952
mpnet,201,English,Chinese,0.8834
mpnet,202,English,Chinese,0.0556
mpnet,203,English,Chinese,0.9415
mpnet,204,English,Chinese,0.8759
mpnet,205,English,Chinese,0.8824
mpnet,206,English,Chinese,0.7232
mpnet,207,English,Chinese,0.9449
mpnet,208,English,Chinese,0.9418
mpnet,209,English,Chinese,0.8868
mpnet,210,English,Chinese,0.9287
mpnet,211,English,Chinese,0.8118
mpnet,212,English,Chinese,0.2425
mpnet,213,English,Chinese,0.8752
mpnet,214,English,Chinese,0.7115
mpnet,215,English,Chinese,0.934
mpnet,216,English,Chinese,0.923
mpnet,217,English,Chinese,0.8719
mpnet,218,English,Chinese,0.8409
mpnet,219,English,Chinese,0.8837
mpnet,220,English,Chinese,0.8946
mpnet,221,English,Chinese,0.8418
mpnet,222,English,Chinese,0.875
mpnet,223,English,Chinese,0.8408
mpnet,224,English,Chinese,0.917
mpnet,225,English,Chinese,0.7769
mpnet,226,English,Chinese,0.633
mpnet,227,English,Chinese,0.4075
mpnet,228,English,Chinese,0.8463
mpnet,229,English,Chinese,0.1292
mpnet,230,English,Chinese,0.8669
mpnet,231,English,Chinese,0.8405
mpnet,232,English,Chinese,0.4918
mpnet,233,English,Chinese,0.9254
mpnet,234,English,Chinese,0.8066
mpnet,235,English,Chinese,0.9068
mpnet,236,English,Chinese,0.7568
mpnet,237,English,Chinese,0.7861
mpnet,238,English,Chinese,0.9452
mpnet,239,English,Chinese,0.9414
mpnet,240,English,Chinese,0.7497
mpnet,241,English,Chinese,0.721
mpnet,242,English,Chinese,0.9591
mpnet,243,English,Chinese,0.9607
mpnet,244,English,Chinese,0.7479
mpnet,245,English,Chinese,0.9346
mpnet,246,English,Chinese,0.87
mpnet,247,English,Chinese,0.9903
mpnet,248,English,Chinese,0.9318
mpnet,249,English,Chinese,0.9733
mpnet,250,English,Chinese,0.9265
mpnet,251,English,Chinese,0.9411
mpnet,252,English,Chinese,0.5824
mpnet,253,English,Chinese,0.9944
mpnet,254,English,Chinese,0.9217
mpnet,255,English,Chinese,0.7498
mpnet,256,English,Chinese,0.5766
mpnet,257,English,Chinese,0.7695
mpnet,258,English,Chinese,0.9501
mpnet,259,English,Chinese,0.8481
mpnet,260,English,Chinese,0.9031
mpnet,261,English,Chinese,0.9462
mpnet,262,English,Chinese,0.8136
mpnet,263,English,Chinese,0.9094
mpnet,264,English,Chinese,0.7947
mpnet,265,English,Chinese,0.4815
mpnet,266,English,Chinese,0.8599
mpnet,267,English,Chinese,0.7811
mpnet,268,English,Chinese,0.9006
mpnet,269,English,Chinese,0.919
mpnet,270,English,Chinese,0.8628
mpnet,271,English,Chinese,0.8967
mpnet,272,English,Chinese,0.5797
mpnet,273,English,Chinese,0.9257
mpnet,274,English,Chinese,0.0512
mpnet,275,English,Chinese,0.8957
mpnet,276,English,Chinese,0.9426
mpnet,277,English,Chinese,0.8651
mpnet,278,English,Chinese,0.442
mpnet,279,English,Chinese,0.8517
mpnet,280,English,Chinese,0.9571
mpnet,281,English,Chinese,0.8677
mpnet,282,English,Chinese,0.6304
mpnet,283,English,Chinese,0.9326
mpnet,284,English,Chinese,0.9028
mpnet,285,English,Chinese,0.9378
mpnet,286,English,Chinese,0.9628
mpnet,287,English,Chinese,0.628
mpnet,288,English,Chinese,0.6701
mpnet,289,English,Chinese,0.3675
mpnet,290,English,Chinese,0.8187
mpnet,291,English,Chinese,0.9285
mpnet,292,English,Chinese,0.9717
mpnet,293,English,Chinese,0.875
mpnet,294,English,Chinese,0.8656
mpnet,295,English,Chinese,0.7635
mpnet,296,English,Chinese,0.9249
mpnet,297,English,Chinese,0.9106
mpnet,298,English,Chinese,0.8964
mpnet,299,English,Chinese,0.8587
mpnet,300,English,Chinese,0.9085
mpnet,301,English,Chinese,0.9588
mpnet,302,English,Chinese,0.5393
mpnet,303,English,Chinese,0.892
mpnet,304,English,Chinese,0.8796
mpnet,305,English,Chinese,0.8802
mpnet,306,English,Chinese,0.9274
mpnet,307,English,Chinese,0.8082
mpnet,308,English,Chinese,0.9223
mpnet,309,English,Chinese,0.8577
mpnet,310,English,Chinese,0.9592
mpnet,311,English,Chinese,0.9048
mpnet,312,English,Chinese,0.8975
mpnet,313,English,Chinese,0.981
mpnet,314,English,Chinese,0.8799
mpnet,315,English,Chinese,0.8217
mpnet,316,English,Chinese,0.8855
mpnet,317,English,Chinese,0.9084
mpnet,318,English,Chinese,0.8011
mpnet,319,English,Chinese,0.6902
mpnet,320,English,Chinese,0.8917
mpnet,321,English,Chinese,0.9322
mpnet,322,English,Chinese,0.945
mpnet,323,English,Chinese,0.9173
mpnet,324,English,Chinese,0.8326
mpnet,325,English,Chinese,1.0
mpnet,326,English,Chinese,0.8894
mpnet,327,English,Chinese,0.8921
mpnet,328,English,Chinese,0.9519
mpnet,329,English,Chinese,0.9073
mpnet,330,English,Chinese,0.9125
mpnet,331,English,Chinese,0.2749
mpnet,332,English,Chinese,0.8846
mpnet,333,English,Chinese,0.9264
mpnet,334,English,Chinese,0.8074
mpnet,335,English,Chinese,0.7708
mpnet,336,English,Chinese,0.9094
mpnet,337,English,Chinese,0.8065
mpnet,338,English,Chinese,0.7964
mpnet,339,English,Chinese,0.9554
mpnet,340,English,Chinese,0.8753
mpnet,341,English,Chinese,0.8309
mpnet,342,English,Chinese,0.9318
mpnet,343,English,Chinese,0.8954
mpnet,344,English,Chinese,0.8839
mpnet,345,English,Chinese,0.956
mpnet,346,English,Chinese,0.8852
mpnet,347,English,Chinese,0.9468
mpnet,348,English,Chinese,0.8397
mpnet,349,English,Chinese,0.8878
mpnet,350,English,Chinese,0.7911
mpnet,351,English,Chinese,0.9297
mpnet,352,English,Chinese,0.7062
mpnet,353,English,Chinese,0.9115
mpnet,354,English,Chinese,0.9188
mpnet,355,English,Chinese,0.921
mpnet,356,English,Chinese,0.6059
mpnet,357,English,Chinese,0.8776
mpnet,358,English,Chinese,0.8787
mpnet,359,English,Chinese,0.6857
mpnet,360,English,Chinese,0.9679
mpnet,361,English,Chinese,0.8543
mpnet,362,English,Chinese,0.5603
mpnet,363,English,Chinese,0.61
mpnet,364,English,Chinese,0.8408
mpnet,365,English,Chinese,0.904
mpnet,366,English,Chinese,0.9153
mpnet,367,English,Chinese,0.9341
mpnet,368,English,Chinese,0.5161
mpnet,369,English,Chinese,0.8528
mpnet,370,English,Chinese,0.8967
mpnet,371,English,Chinese,0.8867
mpnet,372,English,Chinese,0.7042
mpnet,373,English,Chinese,0.7916
mpnet,374,English,Chinese,0.8469
mpnet,375,English,Chinese,0.9289
mpnet,376,English,Chinese,0.7588
mpnet,377,English,Chinese,0.9132
mpnet,378,English,Chinese,0.8741
mpnet,379,English,Chinese,0.8437
mpnet,380,English,Chinese,0.8342
mpnet,381,English,Chinese,0.9386
mpnet,382,English,Chinese,0.9352
mpnet,383,English,Chinese,0.9044
mpnet,384,English,Chinese,0.9326
mpnet,385,English,Chinese,0.8507
mpnet,386,English,Chinese,0.9357
mpnet,387,English,Chinese,0.9319
mpnet,388,English,Chinese,0.8839
mpnet,389,English,Chinese,0.7665
mpnet,390,English,Chinese,0.9509
mpnet,391,English,Chinese,0.6507
mpnet,392,English,Chinese,0.8661
mpnet,393,English,Chinese,0.7662
mpnet,394,English,Chinese,0.695
mpnet,395,English,Chinese,0.3365
mpnet,396,English,Chinese,0.6713
mpnet,397,English,Chinese,0.9319
mpnet,398,English,Chinese,0.8026
mpnet,399,English,Chinese,0.8572
mpnet,400,English,Chinese,0.7243
mpnet,401,English,Chinese,0.833
mpnet,402,English,Chinese,0.9489
mpnet,403,English,Chinese,0.5347
mpnet,404,English,Chinese,0.9394
mpnet,405,English,Chinese,0.9171
mpnet,406,English,Chinese,0.8252
mpnet,407,English,Chinese,0.9215
mpnet,408,English,Chinese,0.4812
mpnet,409,English,Chinese,0.9174
mpnet,410,English,Chinese,0.7748
mpnet,411,English,Chinese,0.4771
mpnet,412,English,Chinese,0.8214
mpnet,413,English,Chinese,0.4847
mpnet,414,English,Chinese,0.9438
mpnet,415,English,Chinese,0.7628
mpnet,416,English,Chinese,0.9277
mpnet,417,English,Chinese,0.9284
mpnet,418,English,Chinese,0.963
mpnet,419,English,Chinese,0.9799
mpnet,420,English,Chinese,0.9151
mpnet,421,English,Chinese,0.896
mpnet,422,English,Chinese,0.9068
mpnet,423,English,Chinese,0.9622
mpnet,424,English,Chinese,0.9568
mpnet,425,English,Chinese,0.9369
mpnet,426,English,Chinese,0.9
mpnet,427,English,Chinese,0.8049
mpnet,428,English,Chinese,0.8127
mpnet,429,English,Chinese,0.774
mpnet,430,English,Chinese,0.7156
mpnet,431,English,Chinese,0.8806
mpnet,432,English,Chinese,0.9387
mpnet,433,English,Chinese,0.907
mpnet,434,English,Chinese,0.8467
mpnet,435,English,Chinese,0.7583
mpnet,436,English,Chinese,0.9367
mpnet,437,English,Chinese,0.8705
mpnet,438,English,Chinese,0.9089
mpnet,439,English,Chinese,0.9284
mpnet,440,English,Chinese,0.9067
mpnet,441,English,Chinese,0.6533
mpnet,442,English,Chinese,0.3399
mpnet,443,English,Chinese,0.9205
mpnet,444,English,Chinese,0.3697
mpnet,445,English,Chinese,0.8935
mpnet,446,English,Chinese,0.6698
mpnet,447,English,Chinese,0.9465
mpnet,448,English,Chinese,0.5103
mpnet,449,English,Chinese,0.9311
mpnet,450,English,Chinese,0.473
mpnet,451,English,Chinese,0.8984
mpnet,452,English,Chinese,0.9648
mpnet,453,English,Chinese,0.8354
mpnet,454,English,Chinese,0.9199
mpnet,455,English,Chinese,0.8314
mpnet,456,English,Chinese,0.8284
mpnet,457,English,Chinese,0.5513
mpnet,458,English,Chinese,0.9665
mpnet,459,English,Chinese,0.5634
mpnet,460,English,Chinese,0.8976
mpnet,461,English,Chinese,0.915
mpnet,462,English,Chinese,0.8411
mpnet,463,English,Chinese,0.8515
mpnet,464,English,Chinese,0.902
mpnet,465,English,Chinese,0.9447
mpnet,466,English,Chinese,0.9215
mpnet,467,English,Chinese,0.9563
mpnet,468,English,Chinese,0.5702
mpnet,469,English,Chinese,0.7162
mpnet,470,English,Chinese,0.9505
mpnet,471,English,Chinese,0.8763
mpnet,472,English,Chinese,0.8096
mpnet,473,English,Chinese,0.9427
mpnet,474,English,Chinese,0.8182
mpnet,475,English,Chinese,0.7971
mpnet,476,English,Chinese,0.8802
mpnet,477,English,Chinese,0.5191
mpnet,478,English,Chinese,0.9153
mpnet,479,English,Chinese,0.8227
mpnet,480,English,Chinese,0.9556
mpnet,481,English,Chinese,0.9013
mpnet,482,English,Chinese,0.9529
mpnet,483,English,Chinese,0.8013
mpnet,484,English,Chinese,0.9102
mpnet,485,English,Chinese,0.5284
mpnet,486,English,Chinese,0.3753
mpnet,487,English,Chinese,0.929
mpnet,488,English,Chinese,0.8468
mpnet,489,English,Chinese,0.8401
mpnet,490,English,Chinese,0.8531
mpnet,491,English,Chinese,0.7129
mpnet,492,English,Chinese,0.8935
mpnet,493,English,Chinese,0.9307
mpnet,494,English,Chinese,0.9111
mpnet,495,English,Chinese,0.9223
mpnet,496,English,Chinese,0.9181
mpnet,497,English,Chinese,0.8149
mpnet,498,English,Chinese,0.7707
mpnet,499,English,Chinese,0.9114
mpnet,500,English,Chinese,0.8901
mpnet,501,English,Japanese,0.7215
mpnet,502,English,Japanese,0.3731
mpnet,503,English,Japanese,0.4169
mpnet,504,English,Japanese,0.1615
mpnet,505,English,Japanese,0.8674
mpnet,506,English,Japanese,0.4952
mpnet,507,English,Japanese,0.9306
mpnet,508,English,Japanese,0.696
mpnet,509,English,Japanese,0.9202
mpnet,510,English,Japanese,0.7539
mpnet,511,English,Japanese,0.7521
mpnet,512,English,Japanese,0.8499
mpnet,513,English,Japanese,0.8269
mpnet,514,English,Japanese,0.7527
mpnet,515,English,Japanese,0.5933
mpnet,516,English,Japanese,0.8421
mpnet,517,English,Japanese,0.721
mpnet,518,English,Japanese,0.7605
mpnet,519,English,Japanese,0.6981
mpnet,520,English,Japanese,0.6592
mpnet,521,English,Japanese,0.4549
mpnet,522,English,Japanese,0.731
mpnet,523,English,Japanese,0.4477
mpnet,524,English,Japanese,0.8442
mpnet,525,English,Japanese,0.6224
mpnet,526,English,Japanese,0.8482
mpnet,527,English,Japanese,0.485
mpnet,528,English,Japanese,0.6566
mpnet,529,English,Japanese,0.7226
mpnet,530,English,Japanese,0.7392
mpnet,531,English,Japanese,0.8122
mpnet,532,English,Japanese,0.8104
mpnet,533,English,Japanese,0.7674
mpnet,534,English,Japanese,0.5614
mpnet,535,English,Japanese,0.6561
mpnet,536,English,Japanese,0.7543
mpnet,537,English,Japanese,1.0
mpnet,538,English,Japanese,0.6978
mpnet,539,English,Japanese,0.653
mpnet,540,English,Japanese,0.8744
mpnet,541,English,Japanese,0.3331
mpnet,542,English,Japanese,0.6303
mpnet,543,English,Japanese,0.7263
mpnet,544,English,Japanese,0.5037
mpnet,545,English,Japanese,0.9377
mpnet,546,English,Japanese,0.7375
mpnet,547,English,Japanese,0.5593
mpnet,548,English,Japanese,0.9132
mpnet,549,English,Japanese,0.8492
mpnet,550,English,Japanese,0.8454
mpnet,551,English,Japanese,0.5144
mpnet,552,English,Japanese,0.8704
mpnet,553,English,Japanese,0.9964
mpnet,554,English,Japanese,0.8568
mpnet,555,English,Japanese,0.5283
mpnet,556,English,Japanese,0.9344
mpnet,557,English,Japanese,0.68
mpnet,558,English,Japanese,0.5863
mpnet,559,English,Japanese,0.5834
mpnet,560,English,Japanese,1.0
mpnet,561,English,Japanese,0.6157
mpnet,562,English,Japanese,0.5273
mpnet,563,English,Japanese,0.3492
mpnet,564,English,Japanese,0.587
mpnet,565,English,Japanese,0.6095
mpnet,566,English,Japanese,0.6038
mpnet,567,English,Japanese,0.4376
mpnet,568,English,Japanese,0.9028
mpnet,569,English,Japanese,0.4339
mpnet,570,English,Japanese,0.6786
mpnet,571,English,Japanese,0.7015
mpnet,572,English,Japanese,0.5206
mpnet,573,English,Japanese,0.582
mpnet,574,English,Japanese,0.6799
mpnet,575,English,Japanese,0.6873
mpnet,576,English,Japanese,0.6868
mpnet,577,English,Japanese,0.7144
mpnet,578,English,Japanese,0.5733
mpnet,579,English,Japanese,0.9476
mpnet,580,English,Japanese,0.7671
mpnet,581,English,Japanese,0.8731
mpnet,582,English,Japanese,0.6086
mpnet,583,English,Japanese,0.5598
mpnet,584,English,Japanese,0.5879
mpnet,585,English,Japanese,0.7161
mpnet,586,English,Japanese,0.5561
mpnet,587,English,Japanese,0.8827
mpnet,588,English,Japanese,0.5628
mpnet,589,English,Japanese,0.8217
mpnet,590,English,Japanese,0.7978
mpnet,591,English,Japanese,0.5023
mpnet,592,English,Japanese,0.7786
mpnet,593,English,Japanese,0.3246
mpnet,594,English,Japanese,0.3989
mpnet,595,English,Japanese,0.8578
mpnet,596,English,Japanese,0.7998
mpnet,597,English,Japanese,0.7471
mpnet,598,English,Japanese,0.3478
mpnet,599,English,Japanese,0.7699
mpnet,600,English,Japanese,0.8247
mpnet,601,English,Japanese,0.7127
mpnet,602,English,Japanese,0.9552
mpnet,603,English,Japanese,0.7536
mpnet,604,English,Japanese,0.6386
mpnet,605,English,Japanese,0.7142
mpnet,606,English,Japanese,0.8943
mpnet,607,English,Japanese,1.0
mpnet,608,English,Japanese,0.2555
mpnet,609,English,Japanese,0.7873
mpnet,610,English,Japanese,0.5358
mpnet,611,English,Japanese,0.5476
mpnet,612,English,Japanese,0.4987
mpnet,613,English,Japanese,0.6484
mpnet,614,English,Japanese,0.7655
mpnet,615,English,Japanese,0.9024
mpnet,616,English,Japanese,0.9649
mpnet,617,English,Japanese,0.3668
mpnet,618,English,Japanese,0.521
mpnet,619,English,Japanese,0.7082
mpnet,620,English,Japanese,0.5436
mpnet,621,English,Japanese,0.9241
mpnet,622,English,Japanese,0.668
mpnet,623,English,Japanese,0.9027
mpnet,624,English,Japanese,0.5938
mpnet,625,English,Japanese,0.4928
mpnet,626,English,Japanese,0.5633
mpnet,627,English,Japanese,0.5441
mpnet,628,English,Japanese,0.6758
mpnet,629,English,Japanese,0.1982
mpnet,630,English,Japanese,0.6637
mpnet,631,English,Japanese,0.6112
mpnet,632,English,Japanese,0.5143
mpnet,633,English,Japanese,0.8116
mpnet,634,English,Japanese,0.8755
mpnet,635,English,Japanese,0.5706
mpnet,636,English,Japanese,0.7257
mpnet,637,English,Japanese,0.899
mpnet,638,English,Japanese,0.6493
mpnet,639,English,Japanese,0.6079
mpnet,640,English,Japanese,0.5661
mpnet,641,English,Japanese,0.7962
mpnet,642,English,Japanese,0.3674
mpnet,643,English,Japanese,0.9692
mpnet,644,English,Japanese,0.9698
mpnet,645,English,Japanese,0.5596
mpnet,646,English,Japanese,0.8417
mpnet,647,English,Japanese,0.6092
mpnet,648,English,Japanese,0.6999
mpnet,649,English,Japanese,0.5915
mpnet,650,English,Japanese,0.596
mpnet,651,English,Japanese,0.8482
mpnet,652,English,Japanese,0.6351
mpnet,653,English,Japanese,0.7691
mpnet,654,English,Japanese,0.772
mpnet,655,English,Japanese,0.8898
mpnet,656,English,Japanese,0.5762
mpnet,657,English,Japanese,0.7646
mpnet,658,English,Japanese,0.9425
mpnet,659,English,Japanese,0.6851
mpnet,660,English,Japanese,0.5527
mpnet,661,English,Japanese,0.6665
mpnet,662,English,Japanese,0.924
mpnet,663,English,Japanese,0.9425
mpnet,664,English,Japanese,0.8413
mpnet,665,English,Japanese,0.8922
mpnet,666,English,Japanese,0.8783
mpnet,667,English,Japanese,0.7128
mpnet,668,English,Japanese,0.7917
mpnet,669,English,Japanese,0.7321
mpnet,670,English,Japanese,0.7343
mpnet,671,English,Japanese,0.85
mpnet,672,English,Japanese,0.8953
mpnet,673,English,Japanese,0.5296
mpnet,674,English,Japanese,0.6603
mpnet,675,English,Japanese,0.833
mpnet,676,English,Japanese,0.9108
mpnet,677,English,Japanese,0.7882
mpnet,678,English,Japanese,0.6251
mpnet,679,English,Japanese,0.4731
mpnet,680,English,Japanese,0.6462
mpnet,681,English,Japanese,0.6048
mpnet,682,English,Japanese,0.1391
mpnet,683,English,Japanese,0.6016
mpnet,684,English,Japanese,0.4879
mpnet,685,English,Japanese,0.7041
mpnet,686,English,Japanese,0.9646
mpnet,687,English,Japanese,0.8383
mpnet,688,English,Japanese,0.9638
mpnet,689,English,Japanese,0.7229
mpnet,690,English,Japanese,0.5396
mpnet,691,English,Japanese,0.6794
mpnet,692,English,Japanese,0.7174
mpnet,693,English,Japanese,0.5244
mpnet,694,English,Japanese,0.6457
mpnet,695,English,Japanese,0.7265
mpnet,696,English,Japanese,0.4042
mpnet,697,English,Japanese,0.6747
mpnet,698,English,Japanese,0.6146
mpnet,699,English,Japanese,0.6093
mpnet,700,English,Japanese,0.3083
mpnet,701,English,Japanese,0.4213
mpnet,702,English,Japanese,0.6229
mpnet,703,English,Japanese,0.8562
mpnet,704,English,Japanese,0.1979
mpnet,705,English,Japanese,0.6705
mpnet,706,English,Japanese,0.6615
mpnet,707,English,Japanese,0.7829
mpnet,708,English,Japanese,0.9271
mpnet,709,English,Japanese,0.7202
mpnet,710,English,Japanese,0.4815
mpnet,711,English,Japanese,0.9134
mpnet,712,English,Japanese,0.7704
mpnet,713,English,Japanese,0.8872
mpnet,714,English,Japanese,0.9024
mpnet,715,English,Japanese,0.4978
mpnet,716,English,Japanese,0.385
mpnet,717,English,Japanese,0.6254
mpnet,718,English,Japanese,0.6605
mpnet,719,English,Japanese,0.5928
mpnet,720,English,Japanese,0.8369
mpnet,721,English,Japanese,0.6827
mpnet,722,English,Japanese,0.6396
mpnet,723,English,Japanese,0.5924
mpnet,724,English,Japanese,0.8568
mpnet,725,English,Japanese,0.8129
mpnet,726,English,Japanese,0.5048
mpnet,727,English,Japanese,0.8512
mpnet,728,English,Japanese,0.5852
mpnet,729,English,Japanese,0.5269
mpnet,730,English,Japanese,0.8276
mpnet,731,English,Japanese,0.3623
mpnet,732,English,Japanese,0.8706
mpnet,733,English,Japanese,0.6702
mpnet,734,English,Japanese,0.9696
mpnet,735,English,Japanese,0.8305
mpnet,736,English,Japanese,0.9787
mpnet,737,English,Japanese,0.6874
mpnet,738,English,Japanese,0.675
mpnet,739,English,Japanese,0.7891
mpnet,740,English,Japanese,0.7822
mpnet,741,English,Japanese,0.8996
mpnet,742,English,Japanese,0.8342
mpnet,743,English,Japanese,0.647
mpnet,744,English,Japanese,0.4891
mpnet,745,English,Japanese,0.7675
mpnet,746,English,Japanese,0.5332
mpnet,747,English,Japanese,0.6723
mpnet,748,English,Japanese,0.7496
mpnet,749,English,Japanese,0.9438
mpnet,750,English,Japanese,0.9632
mpnet,751,English,Japanese,0.6046
mpnet,752,English,Japanese,0.6739
mpnet,753,English,Japanese,0.5981
mpnet,754,English,Japanese,0.7282
mpnet,755,English,Japanese,0.7016
mpnet,756,English,Japanese,0.4478
mpnet,757,English,Japanese,0.6093
mpnet,758,English,Japanese,0.8293
mpnet,759,English,Japanese,0.2399
mpnet,760,English,Japanese,0.8449
mpnet,761,English,Japanese,0.7633
mpnet,762,English,Japanese,0.7178
mpnet,763,English,Japanese,0.6576
mpnet,764,English,Japanese,0.5589
mpnet,765,English,Japanese,0.4709
mpnet,766,English,Japanese,0.3867
mpnet,767,English,Japanese,0.7811
mpnet,768,English,Japanese,0.862
mpnet,769,English,Japanese,0.8367
mpnet,770,English,Japanese,0.8394
mpnet,771,English,Japanese,0.9907
mpnet,772,English,Japanese,0.7089
mpnet,773,English,Japanese,0.9477
mpnet,774,English,Japanese,0.9104
mpnet,775,English,Japanese,0.8671
mpnet,776,English,Japanese,0.6577
mpnet,777,English,Japanese,0.8504
mpnet,778,English,Japanese,0.725
mpnet,779,English,Japanese,0.6962
mpnet,780,English,Japanese,0.8234
mpnet,781,English,Japanese,0.4752
mpnet,782,English,Japanese,0.8593
mpnet,783,English,Japanese,0.585
mpnet,784,English,Japanese,0.5083
mpnet,785,English,Japanese,0.6888
mpnet,786,English,Japanese,0.7828
mpnet,787,English,Japanese,0.669
mpnet,788,English,Japanese,0.9949
mpnet,789,English,Japanese,0.7573
mpnet,790,English,Japanese,0.5788
mpnet,791,English,Japanese,0.7607
mpnet,792,English,Japanese,0.9382
mpnet,793,English,Japanese,0.7855
mpnet,794,English,Japanese,0.5618
mpnet,795,English,Japanese,0.8667
mpnet,796,English,Japanese,0.9564
mpnet,797,English,Japanese,0.8094
mpnet,798,English,Japanese,0.7384
mpnet,799,English,Japanese,0.7491
mpnet,800,English,Japanese,0.7515
mpnet,801,English,Japanese,0.6429
mpnet,802,English,Japanese,0.6634
mpnet,803,English,Japanese,0.9587
mpnet,804,English,Japanese,0.8928
mpnet,805,English,Japanese,0.6841
mpnet,806,English,Japanese,0.9655
mpnet,807,English,Japanese,0.7016
