sentence_id,language_code,language_name,pair_language,text
8937,eng_Latn,English,Sinhala,And so is Edward.
8937,si,Sinhala,Sinhala,ඒවගේම එඩ්වර්ඩුත්.
8938,eng_Latn,English,Sinhala,"I'm good, I'm good."
8938,si,Sinhala,Sinhala,"- මම හොඳින්, මම හොඳින්."
8939,eng_Latn,English,Sinhala,Why are you looking at my face?
8939,si,Sinhala,Sinhala,"මොනවද මේ තරම් වෙලා කරන්නේ පේන්ට් හරියට ගනවා පේන්ට් , පේන්ට්"
8940,eng_Latn,English,Sinhala,Thank you.
8940,si,Sinhala,Sinhala,"ඇයි ඔය යන්නැත්තේ, තාත්තා බලන්න ?"
8941,eng_Latn,English,Sinhala,"Perhaps by saying, ""It's a fake."""
8941,si,Sinhala,Sinhala,"සමහරවිට, ""ඒක බොරු එකක්."" කියලා කිව්වා නම්,"
8942,eng_Latn,English,Sinhala,Too expensive.
8942,si,Sinhala,Sinhala,- සිරාවට. මොන රෙද්දක්ද!
8943,eng_Latn,English,Sinhala,This day just keeps getting weirder.
8943,si,Sinhala,Sinhala,මේ දවස එන්න එන්නම අමුතු වෙනවා.
8944,eng_Latn,English,Sinhala,Cancel build command
8944,si,Sinhala,Sinhala,නිමැවුම් විධාන
8945,eng_Latn,English,Sinhala,"Yes... yes sir, and now if you make it one more zero less,"
8945,si,Sinhala,Sinhala,"ඔව්.. ඔව් සර්, දැන් මේකෙන් තව බිංදුවක් අඩු කරොත්,"
8946,eng_Latn,English,Sinhala,We finished up early.
8946,si,Sinhala,Sinhala,අපි වේලාසන ඉවර කලා.
8947,eng_Latn,English,Sinhala,"He gets carsick, like a six-year-old."
8947,si,Sinhala,Sinhala,"ඔහුට කාර් වල යනකොට අසනීප වෙනවා, අවුරුදු හයේ විතර ඉඳලා."
8948,eng_Latn,English,Sinhala,And William's appetite for destruction and rampage was insatiable
8948,si,Sinhala,Sinhala,ව්ලියම් තුල විනාශකාරීත්වයට තිබූ ආශාව අතෘප්තිකර එකක් උනා
8949,eng_Latn,English,Sinhala,Will you give us a minute?
8949,si,Sinhala,Sinhala,අපිට මිනිත්තුවක් දෙන්න පුලුවන්ද?
8950,eng_Latn,English,Sinhala,I told you I had a plan.
8950,si,Sinhala,Sinhala,මම ඔයාට කිවා ම‍ට සැලැස්මක් තියෙනවා කියලා.
8951,eng_Latn,English,Sinhala,Is he all right?
8951,si,Sinhala,Sinhala,එයා හොදින්ද?
8952,eng_Latn,English,Sinhala,I'm supposed to bring doughnuts... as if Mrs. Wempon's ass could use another bear claw.
8952,si,Sinhala,Sinhala,මං නියමිතයි ගේන්න ඩෝනට්... .. වෙම්පන් මහත්මියගේ *** වලස් නියපොත්තකින් හූරන්න වේවි.
8953,eng_Latn,English,Sinhala,"Beck, listen to me."
8953,si,Sinhala,Sinhala,"බෙක්, මං කියන දේ අහන්න."
8954,eng_Latn,English,Sinhala,two of hearts
8954,si,Sinhala,Sinhala,හාර්ත දෙක
8955,eng_Latn,English,Sinhala,It took me this long to believe it.
8955,si,Sinhala,Sinhala,මම මුලින් ඒක විශ්වාස කරෙත් නෑ.
8956,eng_Latn,English,Sinhala,Remember what is right?
8956,si,Sinhala,Sinhala,මොනාම හරි මතකද?
8957,eng_Latn,English,Sinhala,Where is she?
8957,si,Sinhala,Sinhala,ඇය කොහෙද?
8958,eng_Latn,English,Sinhala,Stay on the Batman.
8958,si,Sinhala,Sinhala,බැට් මෑන් පස්සෙ එලවන්න!
8959,eng_Latn,English,Sinhala,It was a mistake.
8959,si,Sinhala,Sinhala,ඒක අත්වැරැද්දක් .
8960,eng_Latn,English,Sinhala,I got a better idea.
8960,si,Sinhala,Sinhala,මට ඊට වඩා හොඳ අදහසක් ආවා.
8961,eng_Latn,English,Sinhala,"We have to go now, trust me."
8961,si,Sinhala,Sinhala,"අපිට දැන්ම යන්න වෙනව, මාව විශ්වාස කරන්න. කරුණාකරල."
8962,eng_Latn,English,Sinhala,"What's happening, sir?"
8962,si,Sinhala,Sinhala,මොකක්ද වුනේ සර්?
8963,eng_Latn,English,Sinhala,"- Oh, 20, 20 years."
8963,si,Sinhala,Sinhala,අවුරුදු විස්සක්?
8964,eng_Latn,English,Sinhala,Configure the browser behavior
8964,si,Sinhala,Sinhala,වෙබ් හැසිරීම සැකසීමName
8965,eng_Latn,English,Sinhala,Epinephrine is adrenaline;
8965,si,Sinhala,Sinhala,Epinephrine කියන්නේ adrenaline ජාතියක්;
8966,eng_Latn,English,Sinhala,"God, I love it."
8966,si,Sinhala,Sinhala,"දෙයියනේ, මම ඒකට කැමතියි."
8967,eng_Latn,English,Sinhala,"I'd say they've had their hands full, Jack."
8967,si,Sinhala,Sinhala,"මම ඔයාට කියන්නෙ ජැක්, ඒක සම්පූරණයෙන්ම එයාලගෙ අතේ තියෙන්නෙ."
8968,eng_Latn,English,Sinhala,I must have thought of something.
8968,si,Sinhala,Sinhala,මගේ හිතේ මොකක් හරි අදහසක් තියෙනවා වෙන්න පුලුවන්.
8969,eng_Latn,English,Sinhala,"Yeah, that's catchy."
8969,si,Sinhala,Sinhala,"ඔව්, ඒක හොදයි."
8970,eng_Latn,English,Sinhala,I reckon Jack's going to do something heroic.
8970,si,Sinhala,Sinhala,මට හිතෙන්නේ ජැක් වික්‍රමාන්විත දෙකට ලැහැස්ති.
8971,eng_Latn,English,Sinhala,"You know you want to cry, punk."
8971,si,Sinhala,Sinhala,"- මොකද නිකං අඬන්න වගේ, මැට්ටෝ."
8972,eng_Latn,English,Sinhala,Took his mother's maiden name.
8972,si,Sinhala,Sinhala,ඔහුගේ මවගේ වාසගමයි පාවිච්චි කරලා තියෙන්නේ.
8973,eng_Latn,English,Sinhala,He ended up shooting one of them?
8973,si,Sinhala,Sinhala,ඌ කරපු වැඩේ උන්ගෙන් එකෙකුට වෙඩි තිබ්බා?
8974,eng_Latn,English,Sinhala,"That's a potent mix, Gives me the goosebumps."
8974,si,Sinhala,Sinhala,ඒක නියම මිශ්‍රණයක්. ඒක මට නියම ගැම්මක් දෙනවා.
8975,eng_Latn,English,Sinhala,- Yeah. I got him.
8975,si,Sinhala,Sinhala,මට මිනිහා පේනවා.
8976,eng_Latn,English,Sinhala,How could you possibly...?
8976,si,Sinhala,Sinhala,ඔයා කොහොමද ඒ ගැන දන්නෙ... ?
8977,eng_Latn,English,Sinhala,We stand and we fight.
8977,si,Sinhala,Sinhala,අපි ඉන්නවා අපි සටන් කරනවා.
8978,eng_Latn,English,Sinhala,He came to the house one day to leave something for Trent.
8978,si,Sinhala,Sinhala,එයා දවසක් ගෙදරට ආව ට්‍රේන්ට්ට මොනවහරි දෙන්න..
8979,eng_Latn,English,Sinhala,"- I live there, so..."
8979,si,Sinhala,Sinhala,"- මම ඉන්නෙත් එහේ, ඉතිං ..."
8980,eng_Latn,English,Sinhala,"Mr. Fowkes was a bonds salesman back in Denver, the company was downsizing."
8980,si,Sinhala,Sinhala,ෆෝකස් කියන්නෙ ඩෙන්වර් වලදි පරාද වෙලා හිටිය මිනිහෙක් සමාගම කඩාවැටෙමින් තිබ්බෙ
8981,eng_Latn,English,Sinhala,It's got to land on somebody.
8981,si,Sinhala,Sinhala,කගෙහරි ඔලුව උඩ කඩා වැටෙනව..
8982,eng_Latn,English,Sinhala,I work for him
8982,si,Sinhala,Sinhala,මම එයාට වැඩ කරන්නේ.
8983,eng_Latn,English,Sinhala,With outstanding solar cells.
8983,si,Sinhala,Sinhala,නියම සූර්ය කෝෂත් තියෙනවා. ඉන්දියන් එකක්.
8984,eng_Latn,English,Sinhala,"TATP on the upholstery on the front passenger seat, the rear seat and the boot as well."
8984,si,Sinhala,Sinhala,"ඉදිරිපස මගී අසුනේ රෙද්ද මත TATP පුපුරනද්‍රව්‍ය තියෙනවා, ඒ වගේම පිටුපස අසුනේ සහ සපත්තුවෙත්l."
8985,eng_Latn,English,Sinhala,"It'd be a bit cramped, but we'd all fit."
8985,si,Sinhala,Sinhala,හිරවෙලා තියෙයි. ඒත් කට්ටියටම ගියෑකි.
8986,eng_Latn,English,Sinhala,Back in the day.
8986,si,Sinhala,Sinhala,"""පහුගිය දවස්වල"""
8987,eng_Latn,English,Sinhala,They knew I was coming.
8987,si,Sinhala,Sinhala,උන් දැනන් උන්න මම එනව කියල.
8988,eng_Latn,English,Sinhala,And Briareos?
8988,si,Sinhala,Sinhala,බ්‍රිරිඔස්?
8989,eng_Latn,English,Sinhala,Can any of these animals get to her?
8989,si,Sinhala,Sinhala,මොකෙක් හරි සතෙක් ඇයට අත තියලා තිබුනොත්?
8990,eng_Latn,English,Sinhala,"Bad guy's house is still active, Ty."
8990,si,Sinhala,Sinhala,"ත්‍රස්තයාගේ ගෙදර තවමත් ක්‍රියාකාරී, ටයි."
8991,eng_Latn,English,Sinhala,Limbo is gonna become your reality.
8991,si,Sinhala,Sinhala,Limbo ඔයාගේ යතාර්ථය වෙයි.
8992,eng_Latn,English,Sinhala,Audio Device Fallback
8992,si,Sinhala,Sinhala,ශ්‍රව්‍ය උපකරන ආපසු වැටීමComment
8993,eng_Latn,English,Sinhala,-Get lost.
8993,si,Sinhala,Sinhala,- යනවා යන්න.
8994,eng_Latn,English,Sinhala,"I don't know who she is, I haven't even seen her face."
8994,si,Sinhala,Sinhala,මම මේ කවුද කියල දන්නේ නෑ අඩුම තරමේ එයාව දැකලවත් නෑ
8995,eng_Latn,English,Sinhala,He left her like this?
8995,si,Sinhala,Sinhala,එයාද ඇයට මහෙමෙ කලෝ?
8996,eng_Latn,English,Sinhala,The real Miko Otomo died in a car crash.
8996,si,Sinhala,Sinhala,ඇත්තම මිකෝ ඔටෝමෝ රිය අනතුරකින් මැරුණ.
8997,eng_Latn,English,Sinhala,"God, I love this song."
8997,si,Sinhala,Sinhala,මේ සින්දුව නම් නියමයි.
8998,eng_Latn,English,Sinhala,"I'm so proud of you, Yasuko."
8998,si,Sinhala,Sinhala,"මට ඔයා ගැන ගොඩක් ආඩම්බරයි, යොසුකෝ."
8999,eng_Latn,English,Sinhala,"You OK, Mulder?"
8999,si,Sinhala,Sinhala,ඔයා හොදින්නේද මෝල්ඩර්?
9000,eng_Latn,English,Sinhala,Barbecued pork buns!
9000,si,Sinhala,Sinhala,පුච්චපු ඌරුමස්!
9001,eng_Latn,English,Sinhala,It could've gone better.
9001,si,Sinhala,Sinhala,ඒක හොදට යන්න තිබ්බා.
9002,eng_Latn,English,Sinhala,What's the point?
9002,si,Sinhala,Sinhala,අපි ඇයව අපිත් එක්ක අරන් යනවා
9003,eng_Latn,English,Sinhala,- eight...
9003,si,Sinhala,Sinhala,8 ...
9004,eng_Latn,English,Sinhala,Get this material to the media - and go to Langebrogade and find out if anyone's seen anything.
9004,si,Sinhala,Sinhala,මේක මාධ්‍ය වලට නිකුත් කරන්න - - ඒ වගේම ලෑන්ගබ්‍රෝඩ් වලට ගිහින් කවුරු හරි මොනව හරි දැක්කද කියලා හොයලා බලන්න.
9005,eng_Latn,English,Sinhala,"Operation, what?"
9005,si,Sinhala,Sinhala,මොන මෙහෙයුමද?
9006,eng_Latn,English,Sinhala,It's Aarush's house but it's in her name.
9006,si,Sinhala,Sinhala,"අරුශ්ගේ ගෙදර, ඇයගේ නමින් තියෙන්නේ."
9007,eng_Latn,English,Sinhala,"- No, I don't."
9007,si,Sinhala,Sinhala,- නැ ඕනේ නැ∙
9008,eng_Latn,English,Sinhala,I've never seen a movie.
9008,si,Sinhala,Sinhala,මම කවදාවත් ච්ත්‍රපටියක් බලලා නැහැ.
9009,eng_Latn,English,Sinhala,Who are they?
9009,si,Sinhala,Sinhala,මෙයාලා කවුද?
9010,eng_Latn,English,Sinhala,"Hello, sir."
9010,si,Sinhala,Sinhala,හෙලෝ සර්.
9011,eng_Latn,English,Sinhala,We have extremely powerful friends.
9011,si,Sinhala,Sinhala,අපිට ගොඩක් බලවත් යාලුවෝ ඉන්නවා.
9012,eng_Latn,English,Sinhala,Birds are happening? They're starlings.
9012,si,Sinhala,Sinhala,- මේ කුඩා පක්ශීන් .කතා
9013,eng_Latn,English,Sinhala,Hide all browser related functions
9013,si,Sinhala,Sinhala,සියළු ගවේශක සම්බන්ධ ක්‍රියාවලි නවතන්න
9014,eng_Latn,English,Sinhala,Each one of them have tasted the end of my sword.
9014,si,Sinhala,Sinhala,ඒ හැම කෙනාම මගේ කඩුවේ රස බලලා තියෙන්නේ.
9015,eng_Latn,English,Sinhala,- Mayday mayday!
9015,si,Sinhala,Sinhala,"- මෙඩේයි, මෙඩේයි!"
9016,eng_Latn,English,Sinhala,I don't tell her I analyse it for my doctoral thesis.
9016,si,Sinhala,Sinhala,මම කිව්වේ නෑ මම වෛද්‍ය නිබන්ධනයකට පරීක්ෂණ කරනවා කියලා.
9017,eng_Latn,English,Sinhala,These things really do save lives.
9017,si,Sinhala,Sinhala,මේවා ඇත්තටම ජීවිත බේරනවා.
9018,eng_Latn,English,Sinhala,All right.
9018,si,Sinhala,Sinhala,ඔක්කොම හරි.
9019,eng_Latn,English,Sinhala,That's gross!
9019,si,Sinhala,Sinhala,ඒකනම් අමානුශිකයි.
9020,eng_Latn,English,Sinhala,Camera obscura...
9020,si,Sinhala,Sinhala,කැමරා ඔබ්ස්ක්‍රා...
9021,eng_Latn,English,Sinhala,"Please listen to me, brother."
9021,si,Sinhala,Sinhala,මම කියන එක අහන්න මල්ලි
9022,eng_Latn,English,Sinhala,I love it when you wear this stuff.
9022,si,Sinhala,Sinhala,මම කැමතියි ඒකට මේක ඇදගෙන ඉන්නකොට.
9023,eng_Latn,English,Sinhala,Currently activated plugins
9023,si,Sinhala,Sinhala,දැනට සක්‍රීය කර ඇති ප්ලගින
9024,eng_Latn,English,Sinhala,You would give up your life for someone like us.
9024,si,Sinhala,Sinhala,ඔයා ඔයාගෙ ජීවිතය දෙනවා අපි වගේ කෙනෙක් වෙනුවෙන්.
9025,eng_Latn,English,Sinhala,Have you and Horace decided on a name?
9025,si,Sinhala,Sinhala,ඔයාලා තාම මෙයාට නමක් දැම්මෙ නැද්ද?
9026,eng_Latn,English,Sinhala,"- Here, I'll do it."
9026,si,Sinhala,Sinhala,- මම එක කරන්නම්.
9027,eng_Latn,English,Sinhala,"and I'm stalking and I'm stalking,"
9027,si,Sinhala,Sinhala,මම පීනනවා මම පීනනවා
9028,eng_Latn,English,Sinhala,"Well, he has a legal Pennsylvania license."
9028,si,Sinhala,Sinhala,"ඔව්, එයාට පෙන්සිල්වේනියා වල වලංගු බලපත්‍රයක් තියෙනවා."
9029,eng_Latn,English,Sinhala,- Follow the recipe.
9029,si,Sinhala,Sinhala,- වට්ටෝරුව අනුගමනය කිරීම.
9030,eng_Latn,English,Sinhala,I just wanna know.
9030,si,Sinhala,Sinhala,- මට දැනගන්න විතරයි ඕන වුණේ!
9031,eng_Latn,English,Sinhala,It's okay.
9031,si,Sinhala,Sinhala,ඒකට කමක් නැහැ.
9032,eng_Latn,English,Sinhala,"Oh, don't do that."
9032,si,Sinhala,Sinhala,"ඔහ්, ඒක කරන්න එපා."
9033,eng_Latn,English,Sinhala,This is the first time mother has said the right thing.
9033,si,Sinhala,Sinhala,අම්මා පලවෙනි වතාවට ඇත්තක් කිව්වා.
9034,eng_Latn,English,Sinhala,"The bank's been robbed, the town is dry ""We'll die of thirst,"" the people cry"
9034,si,Sinhala,Sinhala,බැංකුවෙ තිබුන වතුරත් නෑ... . හොයාගන්න විදිහක් නෑ...
9035,eng_Latn,English,Sinhala,Was he right?
9035,si,Sinhala,Sinhala,එයා හරිද?
9036,eng_Latn,English,Sinhala,More than likely.
9036,si,Sinhala,Sinhala,-බොහෝ දුරට ඒ වගේ තමා.
9037,eng_Latn,English,Sinhala,Not anymore you're not.
9037,si,Sinhala,Sinhala,තව දුරටත් ඔයා එහෙම නෑ.
9038,eng_Latn,English,Sinhala,"Yeah, I'm sure."
9038,si,Sinhala,Sinhala,"ඔව්, මට විශ්වාසයි."
9039,eng_Latn,English,Sinhala,No cameras!
9039,si,Sinhala,Sinhala,කැමරා නෑ!
9040,eng_Latn,English,Sinhala,- Did you do that?
9040,si,Sinhala,Sinhala,- ඔයාද කළේ ඒක?
9041,eng_Latn,English,Sinhala,And don't go trying to be a hero.
9041,si,Sinhala,Sinhala,වීරයෙක් වෙන්න හදන්නෙ එහෙම නෑ හොදද...
9042,eng_Latn,English,Sinhala,This is very important to me.
9042,si,Sinhala,Sinhala,මේක මට ගොඩක් වැදගත්.
9043,eng_Latn,English,Sinhala,Put your gun in your pants.
9043,si,Sinhala,Sinhala,ඔයාගේ තුවක්කුව කලිසමට දාගන්නවද∙
9044,eng_Latn,English,Sinhala,Do not touch me.
9044,si,Sinhala,Sinhala,මාව අල්ලන්න එපා.
9045,eng_Latn,English,Sinhala,You're much more attractive in person.
9045,si,Sinhala,Sinhala,ඔයා මම හිතුවට වඩා ලස්සනයිනේ.
9046,eng_Latn,English,Sinhala,I shall count the seconds until your return.
9046,si,Sinhala,Sinhala,මට ඔයා එනකන් තප්පර වුනත් ගණන් කරන්න පුළුවන්
9047,eng_Latn,English,Sinhala,"Well, gosh, you sure know how to butter a man up, Stay-Puff."
9047,si,Sinhala,Sinhala,"හා, පුදුමයි, ඔයා දන්නවා කොහොමද හොද මිනිහකේ වෙන්නෙ කියල,"
9048,eng_Latn,English,Sinhala,That's the tow truck that ran us offthe road.
9048,si,Sinhala,Sinhala,...... මේ අර ට්‍රක් එක... ...
9049,eng_Latn,English,Sinhala,"I know you're speaking English, it's just a very strange English."
9049,si,Sinhala,Sinhala,"මං දන්නවා, ඔයා ඉංග්‍රිසි කතාකරන්නේ කියලා, මං කතාකරන්නේ අමුතු ඉංග්‍රිසියක්."
9050,eng_Latn,English,Sinhala,"- Okay, okay."
9050,si,Sinhala,Sinhala,නවත්තන්න.
9051,eng_Latn,English,Sinhala,Each evening in just two hours three million bats leave the safety of the cave to hunt for insects in the forest outside.
9051,si,Sinhala,Sinhala,සෑම සවසකම පැය 2ක් පමන මිලියන 3ක් වු වවුලන් ගුහාවෙන් එලියට එනවා ඒ වනයෙන් කෘමින් දඩයම් කරගැනීමටයි.
9052,eng_Latn,English,Sinhala,Just one condition.
9052,si,Sinhala,Sinhala,එක කොන්දේසියක් මත.
9053,eng_Latn,English,Sinhala,We offer ours in return.
9053,si,Sinhala,Sinhala,අපි ඒ වෙනුවට අපේ දත්ත දෙන්න යෝජනාවක් කරමු.
9054,eng_Latn,English,Sinhala,Clean module
9054,si,Sinhala,Sinhala,මොඩියුලය පිරිසිදු කරන්න
9055,eng_Latn,English,Sinhala,We can't just leave him there.
9055,si,Sinhala,Sinhala,අපිට ඔහුව එතන තියන්න බැහැ.
9056,eng_Latn,English,Sinhala,They don't know we've gone in.
9056,si,Sinhala,Sinhala,ඔවුන් දන්නේ නෑ.අපි එහෙට ගියා කියලා
9057,eng_Latn,English,Sinhala,SECOND DAY
9057,si,Sinhala,Sinhala,- දෙවැනි දවස -
9058,eng_Latn,English,Sinhala,I love you.
9058,si,Sinhala,Sinhala,මම ආදරෙයි ඔබට.
9059,eng_Latn,English,Sinhala,- Connie? - Yeah.
9059,si,Sinhala,Sinhala,- කොනී.
9060,eng_Latn,English,Sinhala,Why don't you tell me what's missing from my boyhood dream?
9060,si,Sinhala,Sinhala,මගේ හීනයෙන් මග ඇරිලා තියෙන්නේ කියලා? ඇයි ඔයා කියන්නේ නැත්තේ මොකද්ද මගේ තරුණ කාලේ හීනෙන් මග ඇරිලා තියන්නේ කියලා?
9061,eng_Latn,English,Sinhala,"Oh, he's not my boyfriend."
9061,si,Sinhala,Sinhala,මෙතන ඔයාගේ පෙම්වතා පාලනය කරලා තියා ගන්න
9062,eng_Latn,English,Sinhala,I was born from the hands of a human.
9062,si,Sinhala,Sinhala,මම ඉපදුනේ මිනිසෙකුගේ දෑත් වලින්.
9063,eng_Latn,English,Sinhala,- Where is he?
9063,si,Sinhala,Sinhala,ඔහු කොහෙද?
9064,eng_Latn,English,Sinhala,He needs it more than me.
9064,si,Sinhala,Sinhala,මට වඩා එක එයාට ඕනේ.
9065,eng_Latn,English,Sinhala,I know how we'll make the money.
9065,si,Sinhala,Sinhala,මං දන්නව සල්ලි හොයන්න ඕනි විදිහ.
9066,eng_Latn,English,Sinhala,- Burrows and Scofield.
9066,si,Sinhala,Sinhala,- බරොව්ස් සහ ස්කෝෆිල්ඩ්.
9067,eng_Latn,English,Sinhala,I learned about Peter in that cabin.
9067,si,Sinhala,Sinhala,මම ඒ කැබින් එකේදි පීටර් ගැන හොයාගත්තා.
9068,eng_Latn,English,Sinhala,"'Cause you assured me that, that ""Syndicate"" was merely an exercise?"
9068,si,Sinhala,Sinhala,මොකද ඔයා මට තහවුරු උනා සින්ඩිකේට් කියන්නේ අභ්‍යාසයක් විතරයි කියලා?
9069,eng_Latn,English,Sinhala,You had the audacity to approach me in broad daylight in front of my business associates... in public.
9069,si,Sinhala,Sinhala,"ඔයාට බය නෑ දවල්ටත් මගෝ ලගට එන්න මගෝ ගොඩනැගිල්ලෙ , මගෝ තැන"
9070,eng_Latn,English,Sinhala,Chalk Two deployed.
9070,si,Sinhala,Sinhala,චක් දෙක විහිදීගියා .
9071,eng_Latn,English,Sinhala,"I don't know exactly where, but she shouldn't be that hard to find."
9071,si,Sinhala,Sinhala,"-කොව් එයා ඉන්න තැන හරියටම දන්නෙ නෑ, ඒත් හොයාගන්න අමාරු වනෙ එකක් නෑ"
9072,eng_Latn,English,Sinhala,You go ahead.
9072,si,Sinhala,Sinhala,හරි ඔයා යන්න..
9073,eng_Latn,English,Sinhala,"Top marks, everyone."
9073,si,Sinhala,Sinhala,හැමෝම හොඳම ලකුණු ගන්න ඕනා.
9074,eng_Latn,English,Sinhala,I say pawpaw.
9074,si,Sinhala,Sinhala,මම නම් කියන්නෙ පොපොව් කියලා.
9075,eng_Latn,English,Sinhala,Do you speak English?
9075,si,Sinhala,Sinhala,ඔබට ඉංග්‍රීසි කතා කරන්න පුළුවන්ද?
9076,eng_Latn,English,Sinhala,What is your damage?
9076,si,Sinhala,Sinhala,මොනවද ඔයාට වෙලා තියෙන්නේ?
9077,eng_Latn,English,Sinhala,He ate every single takeout meal from the same Chinese restaurant.
9077,si,Sinhala,Sinhala,එයා හැමදාම කෑම අරගෙන තියෙන්නෙ එකම චීන අවන්හලකින්.
9078,eng_Latn,English,Sinhala,I don't think you understand.
9078,si,Sinhala,Sinhala,මං හිතන්නෙ ඔයාට තේරෙන්නෙ නෑ.
9079,eng_Latn,English,Sinhala,But you need more than a head for heights to survive up here.
9079,si,Sinhala,Sinhala,නමුත් මෙහි නොනැසි සිටිමට ඊට වඩා දෙයාක් ඔනි කර්නවා.
9080,eng_Latn,English,Sinhala,& Reload List
9080,si,Sinhala,Sinhala,ලැයිස්තුව ප්‍රතිපූර්ණය (R)
9081,eng_Latn,English,Sinhala,The height of the main window.
9081,si,Sinhala,Sinhala,ප්‍රධාන වින්ඩෝවේ උස
9082,eng_Latn,English,Sinhala,And what might be in your basket?
9082,si,Sinhala,Sinhala,-ආච්චි අම්මට දෙන්න පාන්...
9083,eng_Latn,English,Sinhala,- It ain't right.
9083,si,Sinhala,Sinhala,- ඒක හරි දේ නෙමේ.
9084,eng_Latn,English,Sinhala,These society parties are very boring.
9084,si,Sinhala,Sinhala,මේ පාටී ගොඩක් කම්මැලී .
9085,eng_Latn,English,Sinhala,Feeling left out?
9085,si,Sinhala,Sinhala,නුහුරුයි වගෝද?
9086,eng_Latn,English,Sinhala,- Most certainly
9086,si,Sinhala,Sinhala,- ඔව් ඇයි?
9087,eng_Latn,English,Sinhala,But if we're gonna protect our people and all the work we're doing here...
9087,si,Sinhala,Sinhala,අපි අපේ එවුන්ව බේරගන්න ඕනෙ නම් අපි මෙතන මේ කරන හැමදේකින්ම∙
9088,eng_Latn,English,Sinhala,WDCJ -- a small radio station five miles from here.
9088,si,Sinhala,Sinhala,"WDCJ, පුංචි රේඩීයෝ මධ්‍යස්ථානයක්. මේහෙ ඉදන් හැතැම්ම 5."
9089,eng_Latn,English,Sinhala,He fired on the chopper.
9089,si,Sinhala,Sinhala,ඔහු චොපර් එකට වෙඩිතිබ්බා
9090,eng_Latn,English,Sinhala,We did it.
9090,si,Sinhala,Sinhala,අපි ඒක කලා.
9091,eng_Latn,English,Sinhala,We're dead men.
9091,si,Sinhala,Sinhala,අපි ඒක කරමු. මම මැරුනා වගේ තමයි.
9092,eng_Latn,English,Sinhala,That is really super cool.
9092,si,Sinhala,Sinhala,ඒකනම් ඇත්තටම පට්ටයි.
9093,eng_Latn,English,Sinhala,Is this a school or museum.
9093,si,Sinhala,Sinhala,ඉස්කෝලයක්ද කෞතුකාගාරයක්ද?
9094,eng_Latn,English,Sinhala,What did I just say?
9094,si,Sinhala,Sinhala,මොකක්ද මම කිව්වේ ?
9095,eng_Latn,English,Sinhala,You would remember if you buried the woman you loved.
9095,si,Sinhala,Sinhala,උඹට මතකයි උඹ ආදරය කරපු කෙනා උඹ වලලුවා නම්.
9096,eng_Latn,English,Sinhala,My poor Latif.
9096,si,Sinhala,Sinhala,මගේ හොද ලතීෆ්.
9097,eng_Latn,English,Sinhala,I told him to hire you.
9097,si,Sinhala,Sinhala,"මම ඔහුට කිව්වා, ඔබව ගන්න කියලා."
9098,eng_Latn,English,Sinhala,I'm just looking for a power converter.
9098,si,Sinhala,Sinhala,මොකක්ද ඔතන වෙන්නේ ? - ඔහොම ඉන්න !
9099,eng_Latn,English,Sinhala,I know they were here.
9099,si,Sinhala,Sinhala,මම දන්නවා එයාල මෙහෙ හිටියා කියලා.
9100,eng_Latn,English,Sinhala,"Great, put it in the incubator at 42 degrees."
9100,si,Sinhala,Sinhala,"හොඳයි, ඉන්කිව්බේටරය අංශක 42 ට දාන්න."
9101,eng_Latn,English,Sinhala,You remember?
9101,si,Sinhala,Sinhala,ඔබට මතකද?
9102,eng_Latn,English,Sinhala,Come here.
9102,si,Sinhala,Sinhala,මෙහෙ එන්න.
9103,eng_Latn,English,Sinhala,"Yes, you did."
9103,si,Sinhala,Sinhala,"ඔව්, ඔයා කළා."
9104,eng_Latn,English,Sinhala,Throw them.
9104,si,Sinhala,Sinhala,විසිකරහං.
9105,eng_Latn,English,Sinhala,You made her my alternate?
9105,si,Sinhala,Sinhala,ඔයා ඇයව මගේ විකල්ප කෙනා විදිහට පත් කළා ද ?
9106,eng_Latn,English,Sinhala,Where do you think you're going?
9106,si,Sinhala,Sinhala,තමුන් කොහේ යන්නද හිතන්නෙ?
9107,eng_Latn,English,Sinhala,"Kate, you've got to tell me something."
9107,si,Sinhala,Sinhala,"කේට්, ඔයා මට මොනවා හරි කියන්න ඕනේ."
9108,eng_Latn,English,Sinhala,"It's a bite mark, it bit me just like it did with Janet."
9108,si,Sinhala,Sinhala,ඒ සපාකෑමක්. හරියට ඌ ජැනට් ට කලා වගේ
9109,eng_Latn,English,Sinhala,It's a major international purchase for them.
9109,si,Sinhala,Sinhala,ඒක ප්‍රධාන අන්දමින් එයාලාට සිදුවුනු ජාත්‍යන්තර මිලදී ගැනිමක්.
9110,eng_Latn,English,Sinhala,Wanna sit down?
9110,si,Sinhala,Sinhala,ඉදගන්නේ නැද්ද?
9111,eng_Latn,English,Sinhala,Chief Attlee. Chief Attlee.
9111,si,Sinhala,Sinhala,ඇට්ලී නායක තුමනි.
9112,eng_Latn,English,Sinhala,And now she's alone.
9112,si,Sinhala,Sinhala,ඒවගේම දැන් එයා තනියම.
9113,eng_Latn,English,Sinhala,Dyer Observatory
9113,si,Sinhala,Sinhala,City in Tennessee USA
9114,eng_Latn,English,Sinhala,"And believe me, I will not be that someone."
9114,si,Sinhala,Sinhala,"විස්වාස කරන්න මාව, මම නම් ඒ කෙනා වෙන්නේ නෑ."
